START_TIME,STOP_TIME,Located_Indoors,In_Conversation,Holding_Other_Object_Light,Texting,Browsing_Phone,Holding_Other_Object_Heavy,Located_Outdoors,Holding_Drink,Browsing_Computer,On_Video_Call,FaceTime,BP_VideoUnavailable,Indecipherable,Legs_Crossed,Legs_Uncrossed,BP_Other,On_Phone_Call,Typing_Computer,Carrying_Bag_On_Shoulder,Back_Light,Back_Heavy,Holding_Solid_Food,Carrying_Grocery_Bags_Light
2022-02-01 20:25:07.137,2022-02-01 20:32:05.087,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 20:32:05.087,2022-02-01 20:35:49.075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 20:35:49.075,2022-02-01 20:37:26.062,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 20:37:26.062,2022-02-01 20:42:58.025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 20:42:58.025,2022-02-01 20:44:31.012,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 20:44:31.012,2022-02-01 20:49:37.987,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 20:49:38.987,2022-02-01 20:57:48.937,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 20:57:48.937,2022-02-01 20:59:50.925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 20:59:50.925,2022-02-01 21:03:52.900,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 21:03:52.900,2022-02-01 21:07:18.887,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 21:07:19.887,2022-02-01 21:10:03.862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 21:10:03.862,2022-02-01 21:10:27.862,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 21:10:27.862,2022-02-01 21:10:36.862,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 21:10:36.862,2022-02-01 21:10:59.862,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 21:10:59.862,2022-02-01 21:11:08.862,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 21:11:08.862,2022-02-01 21:11:24.862,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 21:11:50.850,2022-02-01 21:11:55.850,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 21:11:55.850,2022-02-01 21:12:20.850,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 21:12:20.850,2022-02-01 21:12:35.850,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 21:12:35.850,2022-02-01 21:16:13.825,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 21:16:14.825,2022-02-01 21:16:25.825,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 21:16:25.825,2022-02-01 21:33:33.725,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 21:33:33.725,2022-02-01 21:34:03.725,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 21:34:03.725,2022-02-01 21:35:03.712,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 21:35:04.712,2022-02-01 21:35:31.712,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 21:35:31.712,2022-02-01 21:39:29.687,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 21:39:29.687,2022-02-01 21:39:47.687,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 21:39:47.687,2022-02-01 21:39:56.687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 21:39:56.687,2022-02-01 21:40:16.687,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 21:40:16.687,2022-02-01 21:41:48.675,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 21:41:48.675,2022-02-01 21:42:39.675,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 21:42:39.675,2022-02-01 21:43:08.675,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 21:43:08.675,2022-02-01 21:43:30.662,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 21:43:30.662,2022-02-01 21:45:00.662,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 21:45:00.662,2022-02-01 21:46:45.650,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 21:46:45.650,2022-02-01 21:46:55.650,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 21:46:55.650,2022-02-01 21:47:16.650,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 21:47:16.650,2022-02-01 21:49:11.637,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 21:49:11.637,2022-02-01 21:49:44.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 21:49:45.625,2022-02-01 21:50:48.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 21:50:48.625,2022-02-01 21:51:11.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 21:51:11.625,2022-02-01 21:55:38.600,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 21:55:38.600,2022-02-01 21:55:50.587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 21:55:50.587,2022-02-01 21:56:04.587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 21:56:09.587,2022-02-01 21:56:29.587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 21:56:29.587,2022-02-01 21:57:18.587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 21:57:18.587,2022-02-01 22:03:56.550,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 22:03:57.550,2022-02-01 22:04:39.537,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 22:04:39.537,2022-02-01 22:16:25.475,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 22:16:25.475,2022-02-01 22:17:13.462,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 22:17:37.462,2022-02-01 22:26:04.412,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 22:26:05.412,2022-02-01 22:42:25.312,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 22:42:25.312,2022-02-01 22:42:43.312,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 22:42:43.312,2022-02-01 22:42:51.312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 22:42:51.312,2022-02-01 22:42:57.312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 22:42:57.312,2022-02-01 22:43:01.312,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 22:43:01.312,2022-02-01 22:43:30.312,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 22:43:30.312,2022-02-01 22:43:43.312,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 22:43:43.312,2022-02-01 22:44:47.300,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 22:44:47.300,2022-02-01 22:44:57.300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 22:44:57.300,2022-02-01 22:52:42.250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 22:52:42.250,2022-02-01 22:54:45.237,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 22:54:45.237,2022-02-01 22:56:46.225,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 22:56:46.225,2022-02-01 23:04:34.187,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 23:04:34.187,2022-02-01 23:07:14.175,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 23:07:15.175,2022-02-01 23:11:16.150,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 23:11:16.150,2022-02-01 23:12:48.137,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-02-01 23:12:48.137,2022-02-01 23:29:58.037,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 23:29:58.037,2022-02-01 23:37:23.987,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 23:37:28.987,2022-02-01 23:37:50.987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 23:38:16.987,2022-02-01 23:46:13.937,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 23:46:13.937,2022-02-01 23:46:34.937,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 23:46:34.937,2022-02-01 23:46:44.937,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 23:46:44.937,2022-02-01 23:48:18.925,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 23:48:19.925,2022-02-01 23:48:59.925,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 23:48:59.925,2022-02-01 23:49:14.925,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 23:49:15.925,2022-02-01 23:49:27.912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 23:49:27.912,2022-02-01 23:50:26.912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 23:50:26.912,2022-02-01 23:50:28.912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 23:50:32.912,2022-02-01 23:50:40.912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 23:50:40.912,2022-02-01 23:53:43.887,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 23:53:44.887,2022-02-01 23:54:39.887,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 23:54:39.887,2022-02-01 23:58:58.862,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-02-01 23:58:58.862,2022-02-01 23:59:04.862,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 23:59:05.862,2022-02-01 23:59:32.862,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01 23:59:32.862,2022-02-02 00:04:00.837,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-02-02 00:04:00.837,2022-02-02 00:04:11.825,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 00:04:11.825,2022-02-02 00:06:24.812,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 00:06:25.812,2022-02-02 00:06:41.812,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 00:06:41.812,2022-02-02 00:06:50.812,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 00:06:50.812,2022-02-02 00:07:21.812,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 00:07:22.812,2022-02-02 00:08:07.812,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 00:08:07.812,2022-02-02 00:08:41.800,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 00:08:41.800,2022-02-02 00:08:58.800,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 00:08:58.800,2022-02-02 00:10:16.800,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 00:10:16.800,2022-02-02 00:10:34.787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 00:10:34.787,2022-02-02 00:10:43.787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 00:10:43.787,2022-02-02 00:10:54.787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 00:10:54.787,2022-02-02 00:11:37.787,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 13:18:33.012,2022-02-02 13:26:37.000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-02-02 13:26:37.000,2022-02-02 13:26:59.000,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 13:26:59.000,2022-02-02 13:27:17.000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 13:27:17.000,2022-02-02 13:28:00.000,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 13:28:00.000,2022-02-02 13:28:59.000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 13:28:59.000,2022-02-02 13:29:23.000,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 13:29:26.987,2022-02-02 13:30:00.987,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 13:30:00.987,2022-02-02 13:30:22.987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2022-02-02 13:30:22.987,2022-02-02 13:30:38.987,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2022-02-02 13:30:40.987,2022-02-02 13:30:48.987,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2022-02-02 13:30:48.987,2022-02-02 13:31:04.987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2022-02-02 13:31:04.987,2022-02-02 13:31:12.987,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2022-02-02 13:31:12.987,2022-02-02 13:31:31.987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2022-02-02 13:31:32.987,2022-02-02 13:36:20.975,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2022-02-02 13:36:20.975,2022-02-02 13:36:28.975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2022-02-02 13:36:28.975,2022-02-02 13:36:43.975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2022-02-02 13:36:44.975,2022-02-02 13:37:38.975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2022-02-02 13:37:42.975,2022-02-02 13:38:24.975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 13:38:24.975,2022-02-02 14:04:17.925,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 14:04:19.925,2022-02-02 14:04:59.925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 14:04:59.925,2022-02-02 14:05:33.925,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 14:05:33.925,2022-02-02 14:05:40.925,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 14:05:40.925,2022-02-02 14:06:06.925,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 14:10:36.912,2022-02-02 14:11:08.912,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 14:11:10.912,2022-02-02 14:11:18.912,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 14:11:19.912,2022-02-02 14:11:57.912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 14:11:57.912,2022-02-02 14:36:12.862,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 14:36:12.862,2022-02-02 14:37:30.862,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 14:37:30.862,2022-02-02 14:38:18.862,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 14:38:18.862,2022-02-02 14:40:37.850,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 14:40:38.850,2022-02-02 14:43:13.850,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 14:43:13.850,2022-02-02 14:43:41.850,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 14:43:41.850,2022-02-02 14:44:05.850,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 14:44:05.850,2022-02-02 14:44:28.850,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 14:44:29.850,2022-02-02 14:44:48.850,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 14:44:48.850,2022-02-02 14:45:24.850,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 14:45:24.850,2022-02-02 14:46:12.837,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 14:46:12.837,2022-02-02 14:46:37.837,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 14:46:37.837,2022-02-02 14:56:46.825,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 14:56:46.825,2022-02-02 15:05:47.800,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 15:05:47.800,2022-02-02 15:08:14.800,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 15:08:17.800,2022-02-02 15:13:23.787,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 15:13:23.787,2022-02-02 15:14:10.787,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 15:14:10.787,2022-02-02 15:19:35.775,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 15:19:35.775,2022-02-02 15:20:07.775,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 15:20:07.775,2022-02-02 15:24:41.762,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 15:24:41.762,2022-02-02 15:25:13.762,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 15:25:13.762,2022-02-02 15:36:14.750,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-02-02 15:36:14.750,2022-02-02 15:36:59.737,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-02-02 15:36:59.737,2022-02-02 15:52:06.712,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 15:52:06.712,2022-02-02 15:53:14.712,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 15:53:14.712,2022-02-02 16:00:02.700,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 16:00:05.700,2022-02-02 16:00:12.700,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 16:01:41.700,2022-02-02 16:04:20.687,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 16:04:20.687,2022-02-02 16:04:32.687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 16:04:32.687,2022-02-02 16:05:38.687,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 16:05:38.687,2022-02-02 16:38:05.625,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 16:38:06.625,2022-02-02 16:38:58.625,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 16:38:58.625,2022-02-02 16:50:48.600,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 16:50:48.600,2022-02-02 16:51:28.600,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 16:51:29.600,2022-02-02 16:54:34.587,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 16:54:34.587,2022-02-02 16:55:22.587,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 16:58:21.587,2022-02-02 17:23:40.537,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 17:23:35.537,2022-02-02 17:27:34.525,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 17:27:36.525,2022-02-02 17:29:34.525,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 17:29:35.525,2022-02-02 17:29:58.525,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 17:30:01.525,2022-02-02 17:32:27.512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 17:32:29.512,2022-02-02 17:33:11.512,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 17:33:17.512,2022-02-02 17:33:40.512,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 17:34:01.512,2022-02-02 17:34:22.512,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 17:34:26.512,2022-02-02 17:34:30.512,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 17:34:54.512,2022-02-02 17:35:16.512,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 17:35:17.512,2022-02-02 17:35:40.512,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 17:35:41.512,2022-02-02 17:37:04.512,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 17:37:05.512,2022-02-02 17:37:21.512,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 17:37:22.512,2022-02-02 17:37:57.512,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 17:38:00.500,2022-02-02 17:38:22.500,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 17:38:29.500,2022-02-02 17:50:19.487,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 17:50:21.487,2022-02-02 17:56:37.475,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 17:56:51.475,2022-02-02 18:02:12.462,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 18:02:44.462,2022-02-02 18:10:01.437,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 18:10:06.437,2022-02-02 18:10:20.437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
