START_TIME,STOP_TIME,Posture_Indecipherable,Video_Insufficient,In_Position_Upright,In_Position_Sitting,In_Position_Reclining_Slouching,In_Position_Kneeling,Lying_On_Back,Lying_On_Left_Side,Lying_On_Right_Side,Lying_On_Stomach,Posture_Too_Complex
2022-04-13 22:10:40.575,2022-04-13 22:10:46.575000,0,0,0,1,0,0,0,0,0,0,0
2022-04-13 22:10:46.575,2022-04-13 22:11:25.575000,0,0,0,1,0,0,0,0,0,0,0
2022-04-13 22:11:25.575,2022-04-13 22:12:07.575000,0,0,0,1,0,0,0,0,0,0,0
2022-04-13 22:12:07.575,2022-04-13 22:12:12.575000,0,0,0,1,0,0,0,0,0,0,0
2022-04-14 09:27:18.787,2022-04-14 09:27:35.787000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 09:27:36.787,2022-04-14 09:28:40.787000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 09:28:47.787,2022-04-14 09:38:59.775000,0,0,0,1,0,0,0,0,0,0,0
2022-04-14 09:39:06.775,2022-04-14 09:39:21.775000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 09:39:24.775,2022-04-14 09:41:28.775000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 09:41:34.775,2022-04-14 09:42:10.775000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 09:42:21.775,2022-04-14 09:46:05.775000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 09:46:08.775,2022-04-14 09:48:29.775000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 09:48:31.775,2022-04-14 09:48:51.775000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 09:48:52.775,2022-04-14 10:07:37.750000,0,0,0,1,0,0,0,0,0,0,0
2022-04-14 10:07:48.750,2022-04-14 10:07:58.750000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 10:08:02.750,2022-04-14 10:08:20.750000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 10:08:24.750,2022-04-14 10:13:37.750000,1,1,0,0,0,0,0,0,0,0,0
2022-04-14 10:13:50.750,2022-04-14 10:16:00.750000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 10:16:13.750,2022-04-14 10:16:28.750000,0,0,0,1,0,0,0,0,0,0,0
2022-04-14 10:16:35.750,2022-04-14 10:17:40.750000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 10:18:05.750,2022-04-14 10:19:52.750000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 10:19:54.750,2022-04-14 10:20:13.750000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 10:20:14.750,2022-04-14 10:20:35.750000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 10:20:36.750,2022-04-14 10:22:25.737000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 10:22:25.737,2022-04-14 10:22:33.737000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 10:22:35.737,2022-04-14 10:22:48.737000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 10:22:49.737,2022-04-14 10:23:05.737000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 10:23:07.737,2022-04-14 10:26:07.737000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 10:26:09.737,2022-04-14 10:26:29.737000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 10:26:29.737,2022-04-14 10:38:29.725000,0,0,0,1,0,0,0,0,0,0,0
2022-04-14 10:38:32.725,2022-04-14 10:53:00.712000,0,0,0,1,0,0,0,0,0,0,0
2022-04-14 10:53:08.712,2022-04-14 11:30:54.687000,0,0,0,1,0,0,0,0,0,0,0
2022-04-14 11:30:59.687,2022-04-14 11:31:52.687000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 11:31:56.687,2022-04-14 11:32:55.687000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 11:32:56.687,2022-04-14 11:33:00.687000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 11:33:00.687,2022-04-14 11:33:13.687000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 11:33:14.687,2022-04-14 11:34:03.675000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 11:34:05.675,2022-04-14 11:34:55.675000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 11:34:56.675,2022-04-14 11:35:32.675000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 11:35:33.675,2022-04-14 11:36:17.675000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 11:36:18.675,2022-04-14 11:36:45.675000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 11:36:48.675,2022-04-14 11:37:17.675000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 11:37:18.675,2022-04-14 11:39:36.675000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 11:39:37.675,2022-04-14 11:39:44.675000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 11:39:45.675,2022-04-14 11:39:59.675000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 11:40:01.675,2022-04-14 11:41:12.675000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 11:41:19.675,2022-04-14 11:41:44.675000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 11:41:58.675,2022-04-14 11:43:06.675000,0,0,0,1,0,0,0,0,0,0,0
2022-04-14 11:43:07.675,2022-04-14 11:43:21.675000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 11:43:22.675,2022-04-14 12:48:14.612000,0,0,0,1,0,0,0,0,0,0,0
2022-04-14 12:48:16.612,2022-04-14 12:50:49.612000,0,0,0,1,0,0,0,0,0,0,0
2022-04-14 12:50:51.612,2022-04-14 13:22:25.587000,0,0,0,1,0,0,0,0,0,0,0
2022-04-14 13:22:36.587,2022-04-14 13:26:49.587000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 13:26:53.587,2022-04-14 13:27:16.587000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 13:27:17.587,2022-04-14 13:28:03.587000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 13:28:06.587,2022-04-14 13:28:43.587000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 13:28:44.587,2022-04-14 13:28:53.587000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 13:28:54.587,2022-04-14 13:30:29.587000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 13:30:30.587,2022-04-14 13:30:45.575000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 13:30:46.575,2022-04-14 13:31:33.575000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 13:31:41.575,2022-04-14 13:45:38.562000,0,0,0,1,0,0,0,0,0,0,0
2022-04-14 13:45:40.562,2022-04-14 13:45:56.562000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 13:45:56.562,2022-04-14 13:46:03.562000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 13:46:04.562,2022-04-14 13:48:23.562000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 13:48:26.562,2022-04-14 13:53:16.562000,1,1,0,0,0,0,0,0,0,0,0
2022-04-14 13:53:28.562,2022-04-14 13:55:26.562000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 13:55:28.562,2022-04-14 13:56:04.562000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 13:56:05.562,2022-04-14 13:56:22.562000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 13:56:23.562,2022-04-14 13:57:08.562000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 13:57:16.562,2022-04-14 14:13:39.550000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 14:13:46.550,2022-04-14 14:15:34.537000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 14:15:35.537,2022-04-14 14:15:49.537000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 14:15:50.537,2022-04-14 14:16:25.537000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 14:16:26.537,2022-04-14 14:17:02.537000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 14:17:02.537,2022-04-14 14:26:11.537000,0,0,0,1,0,0,0,0,0,0,0
2022-04-14 14:27:04.537,2022-04-14 14:28:48.537000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 14:28:50.537,2022-04-14 14:36:50.525000,0,0,0,1,0,0,0,0,0,0,0
2022-04-14 14:36:55.525,2022-04-14 14:51:30.512000,0,0,0,1,0,0,0,0,0,0,0
2022-04-14 14:51:33.512,2022-04-14 14:52:55.512000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 14:52:56.512,2022-04-14 14:53:22.512000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 14:53:24.512,2022-04-14 14:58:07.512000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 14:58:08.512,2022-04-14 14:58:22.500000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 14:58:23.500,2022-04-14 14:58:47.500000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 14:58:49.500,2022-04-14 14:59:36.500000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 14:59:41.500,2022-04-14 15:03:36.500000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 15:03:43.500,2022-04-14 15:07:43.500000,0,0,0,1,0,0,0,0,0,0,0
2022-04-14 15:07:47.500,2022-04-14 15:09:48.500000,0,0,0,1,0,0,0,0,0,0,0
2022-04-14 15:09:50.500,2022-04-14 15:10:42.500000,0,0,0,1,0,0,0,0,0,0,0
2022-04-14 15:10:47.500,2022-04-14 15:11:29.500000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 15:11:34.500,2022-04-14 15:12:00.500000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 15:12:02.500,2022-04-14 15:12:15.500000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 15:12:18.500,2022-04-14 15:21:36.487000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 15:21:58.487,2022-04-14 15:22:36.487000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 15:22:39.487,2022-04-14 15:23:56.487000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 15:24:02.487,2022-04-14 15:24:36.487000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 15:24:42.487,2022-04-14 15:26:10.487000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 15:26:13.487,2022-04-14 15:27:57.475000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 15:28:06.475,2022-04-14 15:29:50.475000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 15:29:50.475,2022-04-14 15:39:22.475000,0,0,0,1,0,0,0,0,0,0,0
2022-04-14 15:39:22.475,2022-04-14 15:40:12.475000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 15:40:12.475,2022-04-14 16:10:54.450000,0,0,0,0,0,0,1,0,0,0,0
2022-04-14 16:10:56.450,2022-04-14 16:12:25.437000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 16:12:25.437,2022-04-14 16:23:20.437000,0,0,0,0,0,0,1,0,0,0,0
2022-04-14 16:23:20.437,2022-04-14 16:48:02.412000,0,0,0,0,0,0,0,1,0,0,0
2022-04-14 16:48:02.412,2022-04-14 16:48:11.412000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 16:48:11.412,2022-04-14 16:48:24.412000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 16:48:24.412,2022-04-14 16:49:30.412000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 16:49:30.412,2022-04-14 17:02:54.400000,0,0,0,0,0,0,0,1,0,0,0
2022-04-14 17:03:02.400,2022-04-14 17:35:38.375000,1,1,0,0,0,0,0,0,0,0,0
2022-04-14 17:35:40.375,2022-04-14 17:36:56.375000,0,0,0,1,0,0,0,0,0,0,0
2022-04-14 17:37:45.375,2022-04-14 17:43:17.362000,0,0,0,0,0,0,0,1,0,0,0
2022-04-14 17:43:17.362,2022-04-14 17:58:54.350000,1,1,0,0,0,0,0,0,0,0,0
2022-04-14 17:58:55.350,2022-04-14 18:04:18.350000,0,0,0,1,0,0,0,0,0,0,0
2022-04-14 18:04:22.350,2022-04-14 18:08:01.337000,1,1,0,0,0,0,0,0,0,0,0
2022-04-14 18:08:10.337,2022-04-14 18:11:04.337000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 18:11:04.337,2022-04-14 18:11:26.337000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 18:11:26.337,2022-04-14 18:12:33.337000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 18:12:34.337,2022-04-14 18:13:42.337000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 18:13:42.337,2022-04-14 18:16:17.337000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 18:16:17.337,2022-04-14 18:18:22.337000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 18:18:22.337,2022-04-14 18:18:35.337000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 18:18:35.337,2022-04-14 18:18:50.337000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 18:18:51.337,2022-04-14 18:18:57.337000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 18:18:57.337,2022-04-14 18:19:15.337000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 18:19:15.337,2022-04-14 18:26:01.325000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 18:26:01.325,2022-04-14 18:26:14.325000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 18:26:14.325,2022-04-14 18:26:48.325000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 18:26:48.325,2022-04-14 18:27:33.325000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 18:27:33.325,2022-04-14 18:28:16.325000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 18:28:16.325,2022-04-14 18:34:41.325000,0,0,0,1,0,0,0,0,0,0,0
2022-04-14 18:34:41.325,2022-04-14 18:37:35.312000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 18:37:35.312,2022-04-14 18:43:22.312000,0,0,0,1,0,0,0,0,0,0,0
2022-04-14 18:43:23.312,2022-04-14 18:45:33.312000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 18:45:33.312,2022-04-14 18:46:59.312000,0,0,0,1,0,0,0,0,0,0,0
2022-04-14 18:46:59.312,2022-04-14 18:48:31.312000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 18:48:31.312,2022-04-14 18:49:00.312000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 18:49:00.312,2022-04-14 18:50:12.312000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 18:50:13.312,2022-04-14 18:50:30.312000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 18:50:30.312,2022-04-14 18:54:16.300000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 18:54:16.300,2022-04-14 18:56:39.300000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 18:56:39.300,2022-04-14 18:58:11.300000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 18:58:11.300,2022-04-14 18:59:18.300000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 18:59:18.300,2022-04-14 19:04:59.300000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 19:04:59.300,2022-04-14 19:06:30.287000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 19:06:30.287,2022-04-14 19:37:04.262000,0,0,0,1,0,0,0,0,0,0,0
2022-04-14 19:37:04.262,2022-04-14 19:38:38.262000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 19:38:38.262,2022-04-14 19:39:04.262000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 19:39:04.262,2022-04-14 19:39:14.262000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 19:39:14.262,2022-04-14 19:41:00.262000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 19:41:00.262,2022-04-14 19:47:07.262000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 19:47:07.262,2022-04-14 19:53:32.250000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 19:53:32.250,2022-04-14 20:04:39.250000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 20:04:39.250,2022-04-14 20:05:03.237000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 20:05:03.237,2022-04-14 20:05:11.237000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 20:05:11.237,2022-04-14 20:05:28.237000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 20:05:28.237,2022-04-14 20:06:04.237000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 20:06:04.237,2022-04-14 20:10:05.237000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 20:10:24.237,2022-04-14 20:21:46.225000,1,1,0,0,0,0,0,0,0,0,0
2022-04-14 20:22:00.225,2022-04-14 20:25:06.225000,1,1,0,0,0,0,0,0,0,0,0
2022-04-14 20:25:56.225,2022-04-14 21:13:22.187000,0,0,0,1,0,0,0,0,0,0,0
2022-04-14 21:13:26.187,2022-04-14 21:16:46.187000,0,0,0,1,0,0,0,0,0,0,0
2022-04-14 21:16:46.187,2022-04-14 21:20:40.175000,0,0,0,1,0,0,0,0,0,0,0
2022-04-14 21:20:42.175,2022-04-14 21:21:49.175000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 21:21:50.175,2022-04-14 21:22:16.175000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 21:22:16.175,2022-04-14 21:27:01.175000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 21:27:01.175,2022-04-14 21:27:22.175000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 21:27:47.175,2022-04-14 21:27:53.175000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 21:27:53.175,2022-04-14 21:28:11.175000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 21:28:12.175,2022-04-14 21:28:23.175000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 21:28:23.175,2022-04-14 21:29:27.175000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 21:29:28.175,2022-04-14 21:29:51.175000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 21:29:51.175,2022-04-14 21:30:06.175000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 21:30:06.175,2022-04-14 21:35:15.162000,0,0,0,1,0,0,0,0,0,0,0
2022-04-14 21:35:15.162,2022-04-14 21:35:32.162000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 21:35:32.162,2022-04-14 21:36:22.162000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 21:39:23.162,2022-04-14 21:40:06.162000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 21:40:06.162,2022-04-14 21:40:18.162000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 21:40:29.162,2022-04-14 21:42:28.162000,0,0,0,1,0,0,0,0,0,0,0
2022-04-14 21:42:28.162,2022-04-14 21:43:58.162000,0,0,0,1,0,0,0,0,0,0,0
2022-04-14 21:44:19.162,2022-04-14 21:56:08.150000,1,1,0,0,0,0,0,0,0,0,0
2022-04-14 21:56:08.150,2022-04-14 22:42:22.112000,0,0,0,1,0,0,0,0,0,0,0
2022-04-14 22:42:22.112,2022-04-14 22:45:12.112000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 22:45:12.112,2022-04-14 22:45:43.100000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 22:45:43.100,2022-04-14 22:46:26.100000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 22:46:26.100,2022-04-14 22:46:46.100000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 22:46:46.100,2022-04-14 22:57:20.100000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 22:57:20.100,2022-04-14 22:57:24.100000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 22:57:24.100,2022-04-14 22:57:52.100000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 22:57:52.100,2022-04-14 22:59:38.100000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 22:59:38.100,2022-04-14 22:59:56.087000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 22:59:56.087,2022-04-14 23:00:35.087000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 23:00:35.087,2022-04-14 23:01:20.087000,0,0,0,1,0,0,0,0,0,0,0
2022-04-14 23:01:20.087,2022-04-14 23:04:48.087000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 23:04:48.087,2022-04-14 23:08:05.087000,0,0,0,1,0,0,0,0,0,0,0
2022-04-14 23:08:05.087,2022-04-14 23:13:35.087000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 23:14:21.087,2022-04-14 23:46:35.050000,0,0,0,1,0,0,0,0,0,0,0
2022-04-14 23:46:38.050,2022-04-14 23:47:21.050000,0,0,1,0,0,0,0,0,0,0,0
2022-04-14 23:47:21.050,2022-04-15 00:45:55,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 00:45:55.000,2022-04-15 00:48:38,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 00:48:38.000,2022-04-15 01:14:51.975000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 01:14:51.975,2022-04-15 01:16:32.975000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 01:16:32.975,2022-04-15 01:17:03.975000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 01:17:08.975,2022-04-15 01:21:55.975000,1,1,0,0,0,0,0,0,0,0,0
2022-04-15 01:21:59.975,2022-04-15 01:35:27.962000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 01:35:35.962,2022-04-15 01:37:49.962000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 01:38:22.962,2022-04-15 01:38:36.962000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 07:36:32.762,2022-04-15 07:39:48.650000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 07:39:48.650,2022-04-15 07:41:12.650000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 07:41:12.650,2022-04-15 07:48:46.662000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 07:48:46.662,2022-04-15 07:49:19.662000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 07:49:19.662,2022-04-15 07:49:26.662000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 07:49:26.662,2022-04-15 07:55:08.675000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 07:55:08.675,2022-04-15 07:55:42.675000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 07:55:42.675,2022-04-15 07:55:56.675000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 07:55:56.675,2022-04-15 07:56:05.675000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 07:56:05.675,2022-04-15 07:56:51.675000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 07:56:51.675,2022-04-15 07:57:32.675000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 07:57:32.675,2022-04-15 07:57:55.675000,1,1,0,0,0,0,0,0,0,0,0
2022-04-15 07:57:55.675,2022-04-15 07:59:14.675000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 07:59:14.675,2022-04-15 08:01:53.687000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 08:01:53.687,2022-04-15 08:02:21.687000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 08:02:21.687,2022-04-15 08:03:54.687000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 08:03:55.687,2022-04-15 08:24:10.725000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 08:24:10.725,2022-04-15 08:41:07.750000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 08:41:07.750,2022-04-15 09:07:10.787000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 09:07:10.787,2022-04-15 09:10:31.800000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 09:10:31.800,2022-04-15 09:12:57.800000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 09:12:57.800,2022-04-15 09:13:26.800000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 09:13:26.800,2022-04-15 09:22:13.812000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 09:22:13.812,2022-04-15 09:23:47.825000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 09:23:47.825,2022-04-15 09:26:35.825000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 09:26:35.825,2022-04-15 09:27:18.825000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 09:27:18.825,2022-04-15 09:28:12.825000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 09:28:12.825,2022-04-15 09:28:20.825000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 09:28:20.825,2022-04-15 09:29:04.825000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 09:29:04.825,2022-04-15 09:29:35.825000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 09:29:35.825,2022-04-15 09:30:21.837000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 09:30:21.837,2022-04-15 09:32:06.837000,1,1,0,0,0,0,0,0,0,0,0
2022-04-15 09:32:06.837,2022-04-15 09:33:25.837000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 09:33:25.837,2022-04-15 09:35:29.837000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 09:35:29.837,2022-04-15 09:35:52.837000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 09:35:52.837,2022-04-15 09:36:47.837000,1,1,0,0,0,0,0,0,0,0,0
2022-04-15 09:36:47.837,2022-04-15 09:37:36.837000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 09:37:36.837,2022-04-15 09:37:58.850000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 09:37:58.850,2022-04-15 09:45:27.862000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 09:45:27.862,2022-04-15 09:53:13.875000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 09:53:13.875,2022-04-15 10:03:04.887000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 10:03:04.887,2022-04-15 10:04:03.887000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 10:04:03.887,2022-04-15 10:04:44.887000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 10:04:44.887,2022-04-15 10:07:54.900000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 10:07:54.900,2022-04-15 10:08:09.900000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 10:08:09.900,2022-04-15 10:09:03.900000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 10:09:03.900,2022-04-15 10:09:33.900000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 10:09:33.900,2022-04-15 10:16:39.912000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 10:16:39.912,2022-04-15 10:17:12.912000,1,1,0,0,0,0,0,0,0,0,0
2022-04-15 10:17:12.912,2022-04-15 10:23:11.925000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 10:23:11.925,2022-04-15 10:23:46.925000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 10:23:46.925,2022-04-15 10:24:34.925000,1,1,0,0,0,0,0,0,0,0,0
2022-04-15 10:24:34.925,2022-04-15 10:26:58.925000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 10:26:58.925,2022-04-15 10:27:07.925000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 10:27:07.925,2022-04-15 10:27:26.925000,0,0,1,0,0,0,0,0,0,0,0
