start,end,type,night
1651146630.0,1651146640.0,motion,2022-04-28
1651149980.0,1651150270.0,motion,2022-04-28
1651154520.0,1651154540.0,motion,2022-04-28
1651154960.0,1651156310.0,motion,2022-04-28
1651156640.0,1651156910.0,motion,2022-04-28
1651158970.0,1651158990.0,motion,2022-04-28
1651159520.0,1651160950.0,motion,2022-04-28
1651161660.0,1651162160.0,motion,2022-04-28
1651162790.0,1651163260.0,motion,2022-04-28
1651163750.0,1651163780.0,motion,2022-04-28
1651164610.0,1651164800.0,motion,2022-04-28
1651165110.0,1651165190.0,motion,2022-04-28
1651165790.0,1651165810.0,motion,2022-04-28
1651166140.0,1651167660.0,motion,2022-04-28
1651168160.0,1651168390.0,motion,2022-04-28
1651025000.0,1651025080.0,wake,2022-04-27
1651025950.0,1651026020.0,wake,2022-04-27
1651027560.0,1651027580.0,wake,2022-04-27
1651030840.0,1651030860.0,wake,2022-04-27
1651031660.0,1651031730.0,wake,2022-04-27
1651032310.0,1651032340.0,wake,2022-04-27
1651040850.0,1651041020.0,wake,2022-04-27
1651041710.0,1651041800.0,wake,2022-04-27
1651049260.0,1651049270.0,wake,2022-04-27
1651073660.0,1651073680.0,wake,2022-04-27
1651074120.0,1651074130.0,wake,2022-04-27
1651076830.0,1651076840.0,wake,2022-04-27
1651078460.0,1651078540.0,wake,2022-04-27
1651079690.0,1651080320.0,wake,2022-04-27
1651024820.0,1651025320.0,motion,2022-04-27
1651025670.0,1651027570.0,motion,2022-04-27
1651029200.0,1651029240.0,motion,2022-04-27
1651030570.0,1651031100.0,motion,2022-04-27
1651031550.0,1651031740.0,motion,2022-04-27
1651032220.0,1651032650.0,motion,2022-04-27
1651034320.0,1651034650.0,motion,2022-04-27
1651035290.0,1651035390.0,motion,2022-04-27
1651037180.0,1651037500.0,motion,2022-04-27
1651040630.0,1651041090.0,motion,2022-04-27
1651041610.0,1651041890.0,motion,2022-04-27
1651049230.0,1651049280.0,motion,2022-04-27
1651050990.0,1651051000.0,motion,2022-04-27
1651052090.0,1651052110.0,motion,2022-04-27
1651052930.0,1651052940.0,motion,2022-04-27
1651054430.0,1651054460.0,motion,2022-04-27
1651060270.0,1651060290.0,motion,2022-04-27
1651064970.0,1651065000.0,motion,2022-04-27
1651073600.0,1651074370.0,motion,2022-04-27
1651076110.0,1651076370.0,motion,2022-04-27
1651076770.0,1651076810.0,motion,2022-04-27
1651077250.0,1651077270.0,motion,2022-04-27
1651077720.0,1651077810.0,motion,2022-04-27
1651078130.0,1651078940.0,motion,2022-04-27
1651079620.0,1651080380.0,motion,2022-04-27
1651236910.0,1651236940.0,wake,2022-04-29
1651237900.0,1651238220.0,wake,2022-04-29
1651198380.0,1651198400.0,motion,2022-04-29
1651199270.0,1651199280.0,motion,2022-04-29
1651199940.0,1651199960.0,motion,2022-04-29
1651201010.0,1651201020.0,motion,2022-04-29
1651202100.0,1651202110.0,motion,2022-04-29
1651203740.0,1651203750.0,motion,2022-04-29
1651206120.0,1651206130.0,motion,2022-04-29
1651208850.0,1651208870.0,motion,2022-04-29
1651228700.0,1651228730.0,motion,2022-04-29
1651233900.0,1651233920.0,motion,2022-04-29
1651236840.0,1651238220.0,motion,2022-04-29
1651241810.0,1651241850.0,motion,2022-04-29
1651243850.0,1651243870.0,motion,2022-04-29
1651117240.0,1651117300.0,wake,2022-04-28
1651155820.0,1651156030.0,wake,2022-04-28
1651159680.0,1651159760.0,wake,2022-04-28
1651160250.0,1651160260.0,wake,2022-04-28
1651162900.0,1651163180.0,wake,2022-04-28
1651165180.0,1651165200.0,wake,2022-04-28
1651166520.0,1651166860.0,wake,2022-04-28
1651168370.0,1651168380.0,wake,2022-04-28
1651111930.0,1651111940.0,motion,2022-04-28
1651112430.0,1651112600.0,motion,2022-04-28
1651113130.0,1651113390.0,motion,2022-04-28
1651117170.0,1651117280.0,motion,2022-04-28
1651120380.0,1651120390.0,motion,2022-04-28
1651134420.0,1651134430.0,motion,2022-04-28
1651140360.0,1651140380.0,motion,2022-04-28
1651149990.0,1651150000.0,motion,2022-04-28
1651154520.0,1651154540.0,motion,2022-04-28
1651154960.0,1651156010.0,motion,2022-04-28
1651158980.0,1651158990.0,motion,2022-04-28
1651159530.0,1651160220.0,motion,2022-04-28
1651160560.0,1651160950.0,motion,2022-04-28
1651161670.0,1651161690.0,motion,2022-04-28
1651162140.0,1651162150.0,motion,2022-04-28
1651162850.0,1651163260.0,motion,2022-04-28
1651163750.0,1651163780.0,motion,2022-04-28
1651164610.0,1651164630.0,motion,2022-04-28
1651165110.0,1651165180.0,motion,2022-04-28
1651166140.0,1651167660.0,motion,2022-04-28
1651168160.0,1651168390.0,motion,2022-04-28
1651040890.0,1651040970.0,wake,2022-04-27
1651078480.0,1651078520.0,wake,2022-04-27
1651079700.0,1651080270.0,wake,2022-04-27
1651024990.0,1651025320.0,motion,2022-04-27
1651025940.0,1651027560.0,motion,2022-04-27
1651029210.0,1651029220.0,motion,2022-04-27
1651030570.0,1651030790.0,motion,2022-04-27
1651031620.0,1651031730.0,motion,2022-04-27
1651032220.0,1651032330.0,motion,2022-04-27
1651035300.0,1651035310.0,motion,2022-04-27
1651037180.0,1651037500.0,motion,2022-04-27
1651040630.0,1651041090.0,motion,2022-04-27
1651041710.0,1651041880.0,motion,2022-04-27
1651054440.0,1651054450.0,motion,2022-04-27
1651060270.0,1651060290.0,motion,2022-04-27
1651064970.0,1651065000.0,motion,2022-04-27
1651073600.0,1651074370.0,motion,2022-04-27
1651076780.0,1651076800.0,motion,2022-04-27
1651077720.0,1651077750.0,motion,2022-04-27
1651078130.0,1651078510.0,motion,2022-04-27
1651079630.0,1651080370.0,motion,2022-04-27
1651198380.0,1651198400.0,motion,2022-04-29
1651199940.0,1651199960.0,motion,2022-04-29
1651201010.0,1651201020.0,motion,2022-04-29
1651228700.0,1651228730.0,motion,2022-04-29
1651233900.0,1651233920.0,motion,2022-04-29
1651236840.0,1651236880.0,motion,2022-04-29
1651237200.0,1651238210.0,motion,2022-04-29
1651241820.0,1651241850.0,motion,2022-04-29
1651155970.0,1651156010.0,wake,2022-04-28
1651159740.0,1651159750.0,wake,2022-04-28
1651162910.0,1651163090.0,wake,2022-04-28
1651165180.0,1651165200.0,wake,2022-04-28
1651112570.0,1651112590.0,motion,2022-04-28
1651113380.0,1651113390.0,motion,2022-04-28
1651117170.0,1651117230.0,motion,2022-04-28
1651154960.0,1651155220.0,motion,2022-04-28
1651155620.0,1651156000.0,motion,2022-04-28
1651159530.0,1651159840.0,motion,2022-04-28
1651160180.0,1651160210.0,motion,2022-04-28
1651160560.0,1651160830.0,motion,2022-04-28
1651161680.0,1651161690.0,motion,2022-04-28
1651162140.0,1651162150.0,motion,2022-04-28
1651162850.0,1651163110.0,motion,2022-04-28
1651164620.0,1651164630.0,motion,2022-04-28
1651165110.0,1651165180.0,motion,2022-04-28
1651166490.0,1651167200.0,motion,2022-04-28
1651167650.0,1651167660.0,motion,2022-04-28
1651168300.0,1651168330.0,motion,2022-04-28
1651079700.0,1651079890.0,wake,2022-04-27
1651024990.0,1651025310.0,motion,2022-04-27
1651026600.0,1651026610.0,motion,2022-04-27
1651026970.0,1651026990.0,motion,2022-04-27
1651027540.0,1651027550.0,motion,2022-04-27
1651030780.0,1651030790.0,motion,2022-04-27
1651031630.0,1651031730.0,motion,2022-04-27
