START_TIME,STOP_TIME,Posture_Indecipherable,Video_Insufficient,In_Position_Sitting,In_Position_Upright,Lying_On_Back,Lying_On_Left_Side,In_Position_Reclining_Slouching,In_Position_Kneeling,Posture_Other)
2022-03-31 17:35:50.412,2022-03-31 17:36:05.412,0,0,0,1,0,0,0,0,0
2022-03-31 17:36:05.412,2022-03-31 17:36:14.412,0,0,0,1,0,0,0,0,0
2022-03-31 17:36:14.412,2022-03-31 17:36:25.412,0,0,0,1,0,0,0,0,0
2022-03-31 17:36:25.412,2022-03-31 17:36:44.412,0,0,0,1,0,0,0,0,0
2022-03-31 17:36:48.412,2022-03-31 17:37:16.412,0,0,1,0,0,0,0,0,0
2022-03-31 17:37:16.412,2022-03-31 20:06:37.062,1,1,0,0,0,0,0,0,0
2022-03-31 20:06:37.062,2022-03-31 20:07:57.062,0,0,0,1,0,0,0,0,0
2022-03-31 20:07:57.062,2022-03-31 20:13:35.050,0,0,1,0,0,0,0,0,0
2022-03-31 20:13:37.050,2022-03-31 20:16:44.037,0,0,1,0,0,0,0,0,0
2022-03-31 20:16:44.037,2022-03-31 20:17:12.037,0,0,1,0,0,0,0,0,0
2022-03-31 20:17:12.037,2022-03-31 20:23:07.025,0,0,1,0,0,0,0,0,0
2022-03-31 20:23:10.025,2022-03-31 20:37:04.987,0,0,1,0,0,0,0,0,0
2022-03-31 20:37:06.987,2022-03-31 20:38:18.987,0,0,0,1,0,0,0,0,0
2022-03-31 20:38:18.987,2022-03-31 20:38:31.987,0,0,0,1,0,0,0,0,0
2022-03-31 20:38:31.987,2022-03-31 20:39:03.987,0,0,0,1,0,0,0,0,0
2022-03-31 20:39:03.987,2022-03-31 20:39:12.987,0,0,0,1,0,0,0,0,0
2022-03-31 20:39:12.987,2022-03-31 20:39:29.987,0,0,0,1,0,0,0,0,0
2022-03-31 20:39:29.987,2022-03-31 20:39:50.987,0,0,0,1,0,0,0,0,0
2022-03-31 20:39:50.987,2022-03-31 20:40:13.987,0,0,0,1,0,0,0,0,0
2022-03-31 20:40:13.987,2022-03-31 20:40:21.987,0,0,0,1,0,0,0,0,0
2022-03-31 20:40:21.987,2022-03-31 20:40:28.987,0,0,0,1,0,0,0,0,0
2022-03-31 20:40:28.987,2022-03-31 20:40:58.987,0,0,0,1,0,0,0,0,0
2022-03-31 20:40:58.987,2022-03-31 20:41:15.987,0,0,0,1,0,0,0,0,0
2022-03-31 20:41:15.987,2022-03-31 20:42:42.975,0,0,0,1,0,0,0,0,0
2022-03-31 20:42:42.975,2022-03-31 20:43:25.975,0,0,0,1,0,0,0,0,0
2022-03-31 20:43:25.975,2022-03-31 20:43:27.975,0,0,0,1,0,0,0,0,0
2022-03-31 20:43:27.975,2022-03-31 20:43:35.975,0,0,0,1,0,0,0,0,0
2022-03-31 20:43:35.975,2022-03-31 20:44:25.975,0,0,0,1,0,0,0,0,0
2022-03-31 20:44:25.975,2022-03-31 20:44:59.975,0,0,0,1,0,0,0,0,0
2022-03-31 20:44:59.975,2022-03-31 20:45:10.975,0,0,0,1,0,0,0,0,0
2022-03-31 20:45:10.975,2022-03-31 20:45:18.975,0,0,0,1,0,0,0,0,0
2022-03-31 20:45:18.975,2022-03-31 20:46:42.975,0,0,0,1,0,0,0,0,0
2022-03-31 20:46:42.975,2022-03-31 20:47:14.975,0,0,0,1,0,0,0,0,0
2022-03-31 20:47:14.975,2022-03-31 20:49:33.962,0,0,0,1,0,0,0,0,0
2022-03-31 20:49:33.962,2022-03-31 20:49:37.962,0,0,0,1,0,0,0,0,0
2022-03-31 20:49:37.962,2022-03-31 20:50:00.962,0,0,0,1,0,0,0,0,0
2022-03-31 20:50:00.962,2022-03-31 20:50:22.962,0,0,0,1,0,0,0,0,0
2022-03-31 20:50:22.962,2022-03-31 20:50:27.962,0,0,0,1,0,0,0,0,0
2022-03-31 20:50:27.962,2022-03-31 20:50:55.962,0,0,0,1,0,0,0,0,0
2022-03-31 20:50:55.962,2022-03-31 20:51:24.962,0,0,0,1,0,0,0,0,0
2022-03-31 20:51:24.962,2022-03-31 22:00:05.800,1,1,0,0,0,0,0,0,0
2022-03-31 22:00:05.800,2022-03-31 22:00:25.800,0,0,0,1,0,0,0,0,0
2022-03-31 22:00:34.800,2022-03-31 22:03:37.787,0,0,1,0,0,0,0,0,0
2022-03-31 22:03:37.787,2022-03-31 22:04:13.787,0,0,1,0,0,0,0,0,0
2022-03-31 22:04:13.787,2022-03-31 22:06:22.787,0,0,1,0,0,0,0,0,0
2022-03-31 22:06:22.787,2022-03-31 22:10:03.775,0,0,1,0,0,0,0,0,0
2022-03-31 22:10:03.775,2022-03-31 22:10:17.775,0,0,1,0,0,0,0,0,0
2022-03-31 22:10:17.775,2022-03-31 22:14:02.762,0,0,1,0,0,0,0,0,0
2022-03-31 22:14:02.762,2022-03-31 22:20:54.750,0,0,1,0,0,0,0,0,0
2022-03-31 22:20:54.750,2022-03-31 22:28:41.737,0,0,1,0,0,0,0,0,0
2022-03-31 22:28:43.737,2022-03-31 22:30:01.725,0,0,1,0,0,0,0,0,0
2022-03-31 22:30:01.725,2022-03-31 22:30:25.725,0,0,0,0,0,0,1,0,0
2022-03-31 22:30:29.725,2022-03-31 22:30:50.725,0,0,0,1,0,0,0,0,0
2022-03-31 22:30:51.725,2022-03-31 22:30:57.725,0,0,0,1,0,0,0,0,0
2022-03-31 22:30:59.725,2022-03-31 22:31:44.725,0,0,0,1,0,0,0,0,0
2022-03-31 22:31:45.725,2022-03-31 22:32:14.725,0,0,0,1,0,0,0,0,0
2022-03-31 22:32:14.725,2022-03-31 22:32:49.725,0,0,0,1,0,0,0,0,0
2022-03-31 22:32:51.725,2022-03-31 22:33:01.725,0,0,0,1,0,0,0,0,0
2022-03-31 22:33:03.725,2022-03-31 22:34:19.725,0,0,0,1,0,0,0,0,0
2022-03-31 22:34:20.725,2022-03-31 22:34:34.725,0,0,0,1,0,0,0,0,0
2022-03-31 22:34:34.725,2022-03-31 22:35:11.712,0,0,0,1,0,0,0,0,0
2022-03-31 22:35:12.712,2022-03-31 22:35:26.712,0,0,0,1,0,0,0,0,0
2022-03-31 22:35:31.712,2022-03-31 22:37:32.712,0,0,0,1,0,0,0,0,0
2022-03-31 22:37:32.712,2022-03-31 22:45:05.700,0,0,0,1,0,0,0,0,0
2022-03-31 22:45:07.700,2022-03-31 22:45:33.700,0,0,0,1,0,0,0,0,0
2022-03-31 22:45:34.700,2022-03-31 22:45:40.687,0,0,0,1,0,0,0,0,0
2022-03-31 22:45:42.687,2022-03-31 22:45:54.687,0,0,0,1,0,0,0,0,0
2022-03-31 22:45:55.687,2022-03-31 23:47:06.550,1,1,0,0,0,0,0,0,0
2022-03-31 23:47:07.550,2022-03-31 23:47:11.550,0,0,0,1,0,0,0,0,0
2022-03-31 23:47:12.550,2022-03-31 23:47:29.550,0,0,0,1,0,0,0,0,0
2022-03-31 23:47:31.550,2022-03-31 23:47:56.550,0,0,0,1,0,0,0,0,0
2022-03-31 23:47:57.550,2022-03-31 23:47:59.550,0,0,0,1,0,0,0,0,0
2022-03-31 23:48:01.550,2022-03-31 23:48:05.550,0,0,0,1,0,0,0,0,0
2022-03-31 23:48:05.550,2022-03-31 23:50:12.537,0,0,0,1,0,0,0,0,0
2022-03-31 23:50:13.537,2022-03-31 23:50:23.537,0,0,0,1,0,0,0,0,0
2022-03-31 23:50:24.537,2022-03-31 23:50:34.537,0,0,0,1,0,0,0,0,0
2022-03-31 23:50:34.537,2022-03-31 23:50:44.537,0,0,0,1,0,0,0,0,0
2022-03-31 23:50:44.537,2022-03-31 23:50:48.537,0,0,0,1,0,0,0,0,0
2022-03-31 23:50:49.537,2022-03-31 23:51:30.537,0,0,0,1,0,0,0,0,0
2022-03-31 23:51:32.537,2022-03-31 23:51:59.537,0,0,0,1,0,0,0,0,0
2022-03-31 23:52:01.537,2022-03-31 23:52:13.537,0,0,1,0,0,0,0,0,0
2022-03-31 23:52:13.537,2022-03-31 23:53:42.537,0,0,1,0,0,0,0,0,0
2022-03-31 23:53:42.537,2022-03-31 23:53:54.537,0,0,1,0,0,0,0,0,0
2022-03-31 23:53:55.537,2022-03-31 23:56:53.525,0,0,1,0,0,0,0,0,0
2022-03-31 23:56:57.525,2022-03-31 23:57:47.525,0,0,0,1,0,0,0,0,0
2022-03-31 23:57:47.525,2022-03-31 23:57:51.525,0,0,0,1,0,0,0,0,0
2022-03-31 23:57:51.525,2022-03-31 23:57:58.525,0,0,0,1,0,0,0,0,0
2022-03-31 23:57:58.525,2022-03-31 23:58:07.525,0,0,0,1,0,0,0,0,0
2022-03-31 23:58:07.525,2022-03-31 23:58:16.525,1,1,0,0,0,0,0,0,0
2022-03-31 23:58:17.525,2022-04-01 00:00:24.525,0,0,0,1,0,0,0,0,0
2022-03-31 23:58:23.525,2022-03-31 23:58:25.525,0,0,0,1,0,0,0,0,0
2022-04-01 00:00:24.525,2022-04-01 00:00:38.512,0,0,0,1,0,0,0,0,0
2022-04-01 00:00:38.512,2022-04-01 00:00:53.512,0,0,0,1,0,0,0,0,0
2022-04-01 00:00:53.512,2022-04-01 00:00:56.512,0,0,0,1,0,0,0,0,0
2022-04-01 00:00:56.512,2022-04-01 00:01:36.512,0,0,0,1,0,0,0,0,0
2022-04-01 00:01:36.512,2022-04-01 00:01:50.512,0,0,0,1,0,0,0,0,0
2022-04-01 00:01:51.512,2022-04-01 00:01:52.512,0,0,0,1,0,0,0,0,0
2022-04-01 00:01:53.512,2022-04-01 00:02:14.512,0,0,0,1,0,0,0,0,0
2022-04-01 00:02:15.512,2022-04-01 00:02:25.512,0,0,0,1,0,0,0,0,0
2022-04-01 00:02:25.512,2022-04-01 00:04:59.512,0,0,0,1,0,0,0,0,0
2022-04-01 00:05:00.512,2022-04-01 00:39:10.425,1,1,0,0,0,0,0,0,0
2022-04-01 00:39:10.425,2022-04-01 00:39:45.425,0,0,0,1,0,0,0,0,0
2022-04-01 00:39:46.425,2022-04-01 00:41:13.425,0,0,0,1,0,0,0,0,0
2022-04-01 00:41:15.425,2022-04-01 00:42:05.425,0,0,0,1,0,0,0,0,0
2022-04-01 00:42:06.425,2022-04-01 01:19:20.337,1,1,0,0,0,0,0,0,0
2022-04-01 12:39:26.150,2022-04-01 13:00:35.937,1,1,0,0,0,0,0,0,0
2022-04-01 13:00:35.937,2022-04-01 13:01:56.925,0,0,0,1,0,0,0,0,0
2022-04-01 13:01:56.925,2022-04-01 13:04:21.900,1,1,0,0,0,0,0,0,0
2022-04-01 13:04:21.900,2022-04-01 13:04:32.900,0,0,0,1,0,0,0,0,0
2022-04-01 13:04:32.900,2022-04-01 13:06:19.887,0,0,1,0,0,0,0,0,0
2022-04-01 13:06:19.887,2022-04-01 13:06:28.875,0,0,0,1,0,0,0,0,0
2022-04-01 13:06:28.875,2022-04-01 13:07:31.875,0,0,1,0,0,0,0,0,0
2022-04-01 13:07:31.875,2022-04-01 13:11:29.825,1,1,0,0,0,0,0,0,0
2022-04-01 13:11:29.825,2022-04-01 13:11:48.825,0,0,0,1,0,0,0,0,0
2022-04-01 13:11:48.825,2022-04-01 13:12:15.825,0,0,0,1,0,0,0,0,0
2022-04-01 13:12:15.825,2022-04-01 13:12:29.825,0,0,0,1,0,0,0,0,0
2022-04-01 13:12:29.825,2022-04-01 13:14:13.800,0,0,1,0,0,0,0,0,0
2022-04-01 13:14:13.800,2022-04-01 13:15:01.800,0,0,1,0,0,0,0,0,0
2022-04-01 13:15:01.800,2022-04-01 13:16:10.787,0,0,1,0,0,0,0,0,0
2022-04-01 13:16:10.787,2022-04-01 13:17:39.762,0,0,1,0,0,0,0,0,0
2022-04-01 13:17:39.762,2022-04-01 13:39:59.550,1,1,0,0,0,0,0,0,0
2022-04-01 13:39:59.550,2022-04-01 13:40:27.537,0,0,0,1,0,0,0,0,0
2022-04-01 13:40:27.537,2022-04-01 13:40:35.537,0,0,0,1,0,0,0,0,0
2022-04-01 13:40:35.537,2022-04-01 13:40:50.537,0,0,0,1,0,0,0,0,0
2022-04-01 13:40:50.537,2022-04-01 13:41:05.537,0,0,0,1,0,0,0,0,0
2022-04-01 13:41:05.537,2022-04-01 13:41:12.537,0,0,0,1,0,0,0,0,0
2022-04-01 13:41:12.537,2022-04-01 13:41:15.537,0,0,0,1,0,0,0,0,0
2022-04-01 13:41:15.537,2022-04-01 13:41:29.525,0,0,0,1,0,0,0,0,0
2022-04-01 13:41:35.525,2022-04-01 14:01:29.337,1,1,0,0,0,0,0,0,0
2022-04-01 14:01:29.337,2022-04-01 14:02:16.325,0,0,0,1,0,0,0,0,0
2022-04-01 14:02:16.325,2022-04-01 14:03:27.312,0,0,0,1,0,0,0,0,0
2022-04-01 14:03:27.312,2022-04-01 14:03:52.312,0,0,0,1,0,0,0,0,0
2022-04-01 14:03:54.312,2022-04-01 14:05:23.287,0,0,0,1,0,0,0,0,0
2022-04-01 14:05:23.287,2022-04-01 14:06:17.287,0,0,0,1,0,0,0,0,0
2022-04-01 14:06:17.287,2022-04-01 14:06:53.275,0,0,0,1,0,0,0,0,0
2022-04-01 14:06:53.275,2022-04-01 14:07:45.275,0,0,0,1,0,0,0,0,0
2022-04-01 14:07:45.275,2022-04-01 14:07:57.262,0,0,0,1,0,0,0,0,0
2022-04-01 14:07:57.262,2022-04-01 14:08:04.262,0,0,0,1,0,0,0,0,0
2022-04-01 14:08:04.262,2022-04-01 14:08:49.262,0,0,0,1,0,0,0,0,0
2022-04-01 14:08:49.262,2022-04-01 14:08:55.262,0,0,0,1,0,0,0,0,0
2022-04-01 14:08:55.262,2022-04-01 14:10:42.237,0,0,0,1,0,0,0,0,0
2022-04-01 14:10:42.237,2022-04-01 14:11:47.225,0,0,0,1,0,0,0,0,0
2022-04-01 14:11:47.225,2022-04-01 14:12:58.212,0,0,1,0,0,0,0,0,0
2022-04-01 14:12:58.212,2022-04-01 14:13:23.212,0,0,1,0,0,0,0,0,0
2022-04-01 14:13:24.212,2022-04-01 14:17:49.162,0,0,1,0,0,0,0,0,0
2022-04-01 14:17:49.162,2022-04-01 14:18:20.162,0,0,0,1,0,0,0,0,0
2022-04-01 14:18:20.162,2022-04-01 14:19:28.150,0,0,0,1,0,0,0,0,0
2022-04-01 14:19:28.150,2022-04-01 14:20:00.150,0,0,0,1,0,0,0,0,0
2022-04-01 14:20:00.150,2022-04-01 14:20:08.150,0,0,0,1,0,0,0,0,0
2022-04-01 14:20:08.150,2022-04-01 14:21:00.137,0,0,0,1,0,0,0,0,0
2022-04-01 14:21:00.137,2022-04-01 14:21:15.137,0,0,0,1,0,0,0,0,0
2022-04-01 14:21:15.137,2022-04-01 14:21:38.125,0,0,0,1,0,0,0,0,0
2022-04-01 14:21:38.125,2022-04-01 14:21:52.125,0,0,0,1,0,0,0,0,0
2022-04-01 14:21:52.125,2022-04-01 14:21:55.125,0,0,0,1,0,0,0,0,0
2022-04-01 14:21:55.125,2022-04-01 14:22:01.125,0,0,0,1,0,0,0,0,0
2022-04-01 14:22:01.125,2022-04-01 14:22:42.125,0,0,0,1,0,0,0,0,0
2022-04-01 14:22:42.125,2022-04-01 14:23:56.112,0,0,0,1,0,0,0,0,0
2022-04-01 14:23:56.112,2022-04-01 14:25:21.087,0,0,0,1,0,0,0,0,0
2022-04-01 14:25:21.087,2022-04-01 14:29:22.050,0,0,0,1,0,0,0,0,0
2022-04-01 14:29:22.050,2022-04-01 14:29:45.050,0,0,0,1,0,0,0,0,0
2022-04-01 14:29:45.050,2022-04-01 14:30:14.050,0,0,0,1,0,0,0,0,0
2022-04-01 14:30:14.050,2022-04-01 14:31:29.037,0,0,0,1,0,0,0,0,0
2022-04-01 14:31:29.037,2022-04-01 15:19:03.562,1,1,0,0,0,0,0,0,0
2022-04-01 15:19:03.562,2022-04-01 15:19:47.550,0,0,0,1,0,0,0,0,0
2022-04-01 15:19:47.550,2022-04-01 15:20:40.537,0,0,0,1,0,0,0,0,0
2022-04-01 15:20:40.537,2022-04-01 15:21:41.537,0,0,0,1,0,0,0,0,0
2022-04-01 15:21:41.537,2022-04-01 15:21:51.525,0,0,0,1,0,0,0,0,0
2022-04-01 15:21:51.525,2022-04-01 15:29:12.462,0,0,1,0,0,0,0,0,0
2022-04-01 15:29:12.462,2022-04-01 15:29:25.450,0,0,1,0,0,0,0,0,0
2022-04-01 15:29:25.450,2022-04-01 15:29:39.450,0,0,1,0,0,0,0,0,0
2022-04-01 15:29:39.450,2022-04-01 15:31:46.425,0,0,1,0,0,0,0,0,0
2022-04-01 15:31:46.425,2022-04-01 15:32:03.425,0,0,1,0,0,0,0,0,0
2022-04-01 15:32:03.425,2022-04-01 15:33:42.412,0,0,1,0,0,0,0,0,0
2022-04-01 15:33:42.412,2022-04-01 15:50:13.250,0,0,1,0,0,0,0,0,0
2022-04-01 15:50:13.250,2022-04-01 15:50:31.250,0,0,0,1,0,0,0,0,0
2022-04-01 15:50:31.250,2022-04-01 15:50:44.237,0,0,0,1,0,0,0,0,0
2022-04-01 15:50:44.237,2022-04-01 15:51:04.237,0,0,0,1,0,0,0,0,0
2022-04-01 15:51:04.237,2022-04-01 15:52:24.225,0,0,0,1,0,0,0,0,0
2022-04-01 15:52:24.225,2022-04-01 15:52:35.225,0,0,0,1,0,0,0,0,0
2022-04-01 15:52:35.225,2022-04-01 15:53:14.212,0,0,0,1,0,0,0,0,0
2022-04-01 15:53:14.212,2022-04-01 15:54:07.212,0,0,0,1,0,0,0,0,0
2022-04-01 15:54:07.212,2022-04-01 15:55:07.200,0,0,0,1,0,0,0,0,0
2022-04-01 15:55:07.200,2022-04-01 15:55:41.187,0,0,0,1,0,0,0,0,0
2022-04-01 15:55:41.187,2022-04-01 15:58:22.162,0,0,0,1,0,0,0,0,0
2022-04-01 15:58:22.162,2022-04-01 15:58:31.162,0,0,0,1,0,0,0,0,0
2022-04-01 15:58:31.162,2022-04-01 15:58:36.162,0,0,0,1,0,0,0,0,0
2022-04-01 15:58:36.162,2022-04-01 15:59:32.150,0,0,0,1,0,0,0,0,0
2022-04-01 15:59:32.150,2022-04-01 15:59:40.150,0,0,0,1,0,0,0,0,0
2022-04-01 15:59:40.150,2022-04-01 16:01:02.137,0,0,0,1,0,0,0,0,0
2022-04-01 16:01:02.137,2022-04-01 16:01:09.137,0,0,0,1,0,0,0,0,0
2022-04-01 16:01:09.137,2022-04-01 16:01:52.125,0,0,1,0,0,0,0,0,0
2022-04-01 16:01:58.125,2022-04-01 16:02:40.125,0,0,0,1,0,0,0,0,0
2022-04-01 16:02:40.125,2022-04-01 16:03:30.112,0,0,0,1,0,0,0,0,0
2022-04-01 16:03:30.112,2022-04-01 16:03:42.112,0,0,0,1,0,0,0,0,0
2022-04-01 16:03:53.112,2022-04-01 16:09:14.062,0,0,0,1,0,0,0,0,0
2022-04-01 16:09:14.062,2022-04-01 16:11:32.037,0,0,0,1,0,0,0,0,0
2022-04-01 16:11:32.037,2022-04-01 16:12:00.025,0,0,0,1,0,0,0,0,0
2022-04-01 16:12:00.025,2022-04-01 16:12:57.025,0,0,0,1,0,0,0,0,0
2022-04-01 16:12:57.025,2022-04-01 16:13:20.012,0,0,0,1,0,0,0,0,0
2022-04-01 16:13:20.012,2022-04-01 16:13:30.012,0,0,0,1,0,0,0,0,0
2022-04-01 16:13:30.012,2022-04-01 16:14:04.012,0,0,0,1,0,0,0,0,0
2022-04-01 16:14:04.012,2022-04-01 16:14:26.000,0,0,0,1,0,0,0,0,0
2022-04-01 16:14:26.000,2022-04-01 16:15:04.000,0,0,1,0,0,0,0,0,0
2022-04-01 16:15:04.000,2022-04-01 16:19:23.950,0,0,1,0,0,0,0,0,0
2022-04-01 16:21:07.937,2022-04-01 16:24:23.900,0,0,1,0,0,0,0,0,0
2022-04-01 16:24:23.900,2022-04-01 16:24:56.900,0,0,0,1,0,0,0,0,0
2022-04-01 16:24:56.900,2022-04-01 16:25:28.900,0,0,0,1,0,0,0,0,0
2022-04-01 16:25:28.900,2022-04-01 16:25:54.887,0,0,0,1,0,0,0,0,0
2022-04-01 16:25:54.887,2022-04-01 16:26:09.887,0,0,0,1,0,0,0,0,0
2022-04-01 16:26:09.887,2022-04-01 16:28:11.862,0,0,0,1,0,0,0,0,0
2022-04-01 16:28:11.862,2022-04-01 16:30:48.837,0,0,0,1,0,0,0,0,0
2022-04-01 16:30:49.837,2022-04-01 16:31:24.837,0,0,0,1,0,0,0,0,0
2022-04-01 16:31:24.837,2022-04-01 16:31:46.837,0,0,0,1,0,0,0,0,0
2022-04-01 16:31:46.837,2022-04-01 16:32:31.825,0,0,0,1,0,0,0,0,0
2022-04-01 16:32:31.825,2022-04-01 16:34:21.812,0,0,0,1,0,0,0,0,0
2022-04-01 16:34:21.812,2022-04-01 16:35:32.800,0,0,0,1,0,0,0,0,0
2022-04-01 16:35:33.800,2022-04-01 16:37:59.775,0,0,0,1,0,0,0,0,0
2022-04-01 16:37:59.775,2022-04-01 16:44:26.700,0,0,1,0,0,0,0,0,0
2022-04-01 16:44:26.700,2022-04-01 16:45:02.700,0,0,0,1,0,0,0,0,0
2022-04-01 16:45:02.700,2022-04-01 16:45:08.700,0,0,0,1,0,0,0,0,0
2022-04-01 16:45:13.700,2022-04-01 16:48:23.662,0,0,1,0,0,0,0,0,0
2022-04-01 16:48:26.662,2022-04-01 16:50:33.650,0,0,1,0,0,0,0,0,0
2022-04-01 16:50:34.650,2022-04-01 16:51:00.637,0,0,0,1,0,0,0,0,0
2022-04-01 16:51:00.637,2022-04-01 16:51:12.637,0,0,0,1,0,0,0,0,0
2022-04-01 16:51:12.637,2022-04-01 17:03:33.512,1,1,0,0,0,0,0,0,0
2022-04-01 17:03:33.512,2022-04-01 17:04:05.512,0,0,0,1,0,0,0,0,0
2022-04-01 17:04:05.512,2022-04-01 17:04:19.512,0,0,0,1,0,0,0,0,0
2022-04-01 17:04:19.512,2022-04-01 17:04:42.500,0,0,0,1,0,0,0,0,0
2022-04-01 17:04:42.500,2022-04-01 17:05:36.500,0,0,0,1,0,0,0,0,0
2022-04-01 17:05:36.500,2022-04-01 17:06:06.487,0,0,0,1,0,0,0,0,0
2022-04-01 17:06:06.487,2022-04-01 17:07:10.475,0,0,0,1,0,0,0,0,0
2022-04-01 17:07:10.475,2022-04-01 17:08:32.462,0,0,0,1,0,0,0,0,0
2022-04-01 17:08:32.462,2022-04-01 17:09:47.450,0,0,0,1,0,0,0,0,0
2022-04-01 17:09:47.450,2022-04-01 17:10:14.450,0,0,0,1,0,0,0,0,0
2022-04-01 17:10:14.450,2022-04-01 17:10:48.437,0,0,0,1,0,0,0,0,0
2022-04-01 17:11:02.437,2022-04-01 17:15:16.400,0,0,1,0,0,0,0,0,0
2022-04-01 17:15:16.400,2022-04-01 17:20:10.350,0,0,1,0,0,0,0,0,0
2022-04-01 17:20:10.350,2022-04-01 17:59:35.962,1,1,0,0,0,0,0,0,0
2022-04-01 17:59:35.962,2022-04-01 18:14:47.800,0,0,1,0,0,0,0,0,0
2022-04-01 18:20:34.750,2022-04-02 01:08:09.687,1,1,0,0,0,0,0,0,0
2022-04-02 01:08:13.675,2022-04-02 01:08:37.675,0,0,0,1,0,0,0,0,0
2022-04-02 01:08:37.675,2022-04-02 01:08:49.675,0,0,0,1,0,0,0,0,0
2022-04-02 01:08:49.675,2022-04-02 01:09:00.675,0,0,0,1,0,0,0,0,0
2022-04-02 01:09:00.675,2022-04-02 01:10:28.662,0,0,0,1,0,0,0,0,0
2022-04-02 01:10:28.662,2022-04-02 01:12:27.637,0,0,0,1,0,0,0,0,0
2022-04-02 01:12:27.637,2022-04-02 01:12:55.637,0,0,0,1,0,0,0,0,0
2022-04-02 01:12:55.637,2022-04-02 01:13:10.637,0,0,0,1,0,0,0,0,0
2022-04-02 01:13:10.637,2022-04-02 01:13:31.625,0,0,0,1,0,0,0,0,0
2022-04-02 01:13:31.625,2022-04-02 01:13:42.625,0,0,0,1,0,0,0,0,0
2022-04-02 01:13:42.625,2022-04-02 01:13:47.625,0,0,0,1,0,0,0,0,0
2022-04-02 01:13:47.625,2022-04-02 01:14:00.625,0,0,0,1,0,0,0,0,0
2022-04-02 01:14:00.625,2022-04-02 01:14:23.625,0,0,0,1,0,0,0,0,0
2022-04-02 01:14:23.625,2022-04-02 01:14:36.612,0,0,0,1,0,0,0,0,0
2022-04-02 01:14:36.612,2022-04-02 05:21:44.150,1,1,0,0,0,0,0,0,0
2022-04-02 05:21:44.150,2022-04-02 05:22:36.137,0,0,0,1,0,0,0,0,0
2022-04-02 05:22:36.137,2022-04-02 05:22:48.137,0,0,0,1,0,0,0,0,0
2022-04-02 05:22:48.137,2022-04-02 05:22:52.137,0,0,0,1,0,0,0,0,0
2022-04-02 05:22:52.137,2022-04-02 05:23:26.137,0,0,0,1,0,0,0,0,0
2022-04-02 05:23:26.137,2022-04-02 05:23:43.137,0,0,0,1,0,0,0,0,0
2022-04-02 05:23:43.137,2022-04-02 05:23:55.125,0,0,0,1,0,0,0,0,0
2022-04-02 05:23:55.125,2022-04-02 05:25:23.112,0,0,0,1,0,0,0,0,0
2022-04-02 05:25:23.112,2022-04-02 05:36:40.000,0,0,0,1,0,0,0,0,0
2022-04-02 05:36:40.000,2022-04-02 05:36:52.000,0,0,0,1,0,0,0,0,0
2022-04-02 05:37:56.987,2022-04-02 05:38:14.987,0,0,0,1,0,0,0,0,0
2022-04-02 17:57:25.175,2022-04-02 17:58:14.175,0,0,0,1,0,0,0,0,0
2022-04-02 17:58:14.175,2022-04-02 18:09:03.175,1,1,0,0,0,0,0,0,0
2022-04-02 18:09:03.175,2022-04-02 18:09:18.175,0,0,0,1,0,0,0,0,0
2022-04-02 18:09:18.175,2022-04-02 18:09:58.175,0,0,0,1,0,0,0,0,0
2022-04-02 18:09:58.175,2022-04-02 18:10:43.175,1,1,0,0,0,0,0,0,0
2022-04-02 18:10:43.175,2022-04-02 18:14:31.175,0,0,0,1,0,0,0,0,0
2022-04-02 18:14:31.175,2022-04-02 18:15:36.175,0,0,0,1,0,0,0,0,0
2022-04-02 18:15:36.175,2022-04-02 18:16:29.175,0,0,0,1,0,0,0,0,0
2022-04-02 18:16:29.175,2022-04-02 18:16:36.175,0,0,0,1,0,0,0,0,0
2022-04-02 18:16:36.175,2022-04-02 18:18:45.175,1,1,0,0,0,0,0,0,0
2022-04-02 18:18:45.175,2022-04-02 18:20:44.175,0,0,0,1,0,0,0,0,0
2022-04-02 18:20:44.175,2022-04-02 18:21:12.175,0,0,0,1,0,0,0,0,0
2022-04-02 18:21:24.175,2022-04-02 19:09:32.150,1,1,0,0,0,0,0,0,0
2022-04-02 19:09:32.150,2022-04-02 19:11:08.150,0,0,0,1,0,0,0,0,0
2022-04-02 19:11:12.150,2022-04-02 19:16:22.150,1,1,0,0,0,0,0,0,0
2022-04-02 19:16:22.150,2022-04-02 19:17:49.150,0,0,0,1,0,0,0,0,0
2022-04-02 19:17:49.150,2022-04-02 19:18:03.150,0,0,0,1,0,0,0,0,0
2022-04-02 19:18:03.150,2022-04-02 19:18:52.150,0,0,0,1,0,0,0,0,0
2022-04-02 19:18:52.150,2022-04-02 19:21:40.150,1,1,0,0,0,0,0,0,0
2022-04-02 19:21:40.150,2022-04-02 19:23:33.150,0,0,0,1,0,0,0,0,0
2022-04-02 19:23:33.150,2022-04-02 19:23:58.150,0,0,0,1,0,0,0,0,0
2022-04-02 19:23:58.150,2022-04-02 19:27:04.150,0,0,0,1,0,0,0,0,0
2022-04-02 19:27:04.150,2022-04-02 19:32:51.150,0,0,0,1,0,0,0,0,0
2022-04-02 19:32:51.150,2022-04-02 19:36:15.137,1,1,0,0,0,0,0,0,0
2022-04-02 19:36:15.137,2022-04-02 19:36:36.137,0,0,0,1,0,0,0,0,0
