START_TIME,STOP_TIME,Posture_Indecipherable,Video_Insufficient,In_Position_Sitting,In_Position_Upright,In_Position_Reclining_Slouching,Lying_On_Left_Side,Lying_On_Back,In_Position_Kneeling,Posture_Other),Lying_On_Right_Side
2022-03-02 18:39:40.675,2022-03-02 18:42:26.662,0,0,0,0,0,0,1,0,0,0
2022-03-02 18:42:29.662,2022-03-02 18:42:35.662,0,0,0,1,0,0,0,0,0,0
2022-03-02 18:42:37.662,2022-03-02 18:42:53.662,0,0,0,1,0,0,0,0,0,0
2022-03-02 18:42:55.662,2022-03-02 18:49:23.637,0,0,0,0,0,0,1,0,0,0
2022-03-02 18:49:27.637,2022-03-02 18:53:36.625,0,0,0,0,0,0,1,0,0,0
2022-03-02 18:53:40.625,2022-03-02 18:54:48.612,0,0,0,1,0,0,0,0,0,0
2022-03-02 18:54:50.612,2022-03-02 18:59:24.600,0,0,0,1,0,0,0,0,0,0
2022-03-02 18:59:28.600,2022-03-02 19:02:09.587,0,0,0,1,0,0,0,0,0,0
2022-03-02 19:02:11.587,2022-03-02 19:02:45.587,0,0,0,1,0,0,0,0,0,0
2022-03-02 19:02:48.587,2022-03-02 19:03:32.587,0,0,0,1,0,0,0,0,0,0
2022-03-02 19:03:34.587,2022-03-02 19:06:08.575,0,0,0,0,0,0,1,0,0,0
2022-03-02 19:06:11.575,2022-03-02 19:11:27.550,0,0,1,0,0,0,0,0,0,0
2022-03-02 19:11:30.550,2022-03-02 19:51:05.400,0,0,1,0,0,0,0,0,0,0
2022-03-02 19:51:07.400,2022-03-02 19:59:08.362,0,0,1,0,0,0,0,0,0,0
2022-03-02 19:59:14.362,2022-03-02 20:02:41.350,1,1,0,0,0,0,0,0,0,0
2022-03-02 20:02:47.350,2022-03-02 20:23:57.275,0,0,0,0,0,0,1,0,0,0
2022-03-02 20:24:00.275,2022-03-02 20:25:58.262,1,1,0,0,0,0,0,0,0,0
2022-03-02 20:26:01.262,2022-03-02 20:30:36.250,0,0,0,1,0,0,0,0,0,0
2022-03-02 20:30:38.250,2022-03-02 20:34:25.225,0,0,0,1,0,0,0,0,0,0
2022-03-02 20:34:28.225,2022-03-02 20:34:41.225,0,0,0,1,0,0,0,0,0,0
2022-03-02 20:34:42.225,2022-03-02 20:43:17.200,0,0,0,1,0,0,0,0,0,0
2022-03-02 20:43:18.200,2022-03-02 20:44:43.187,0,0,0,1,0,0,0,0,0,0
2022-03-02 20:44:44.187,2022-03-02 20:47:14.175,0,0,1,0,0,0,0,0,0,0
2022-03-02 20:47:21.175,2022-03-02 20:52:55.162,0,0,0,1,0,0,0,0,0,0
2022-03-02 20:52:57.162,2022-03-02 20:53:19.162,0,0,0,1,0,0,0,0,0,0
2022-03-02 20:53:26.150,2022-03-02 20:54:16.150,0,0,0,1,0,0,0,0,0,0
2022-03-02 20:54:18.150,2022-03-02 20:55:50.150,0,0,0,1,0,0,0,0,0,0
2022-03-02 20:55:52.150,2022-03-02 20:56:56.137,0,0,0,1,0,0,0,0,0,0
2022-03-02 20:57:01.137,2022-03-02 20:59:00.137,0,0,0,1,0,0,0,0,0,0
2022-03-02 20:59:02.137,2022-03-02 21:01:16.125,0,0,0,1,0,0,0,0,0,0
2022-03-02 21:02:06.125,2022-03-02 21:02:26.125,1,1,0,0,0,0,0,0,0,0
2022-03-02 21:02:30.125,2022-03-02 21:03:08.112,0,0,0,1,0,0,0,0,0,0
2022-03-02 21:03:09.112,2022-03-02 21:08:11.100,0,0,0,1,0,0,0,0,0,0
2022-03-02 21:08:13.100,2022-03-02 21:08:54.100,0,0,0,1,0,0,0,0,0,0
2022-03-02 21:08:57.100,2022-03-02 21:12:32.087,0,0,0,1,0,0,0,0,0,0
2022-03-02 21:12:49.075,2022-03-02 21:24:17.037,0,0,1,0,0,0,0,0,0,0
2022-03-02 21:24:22.037,2022-03-02 21:36:14.987,1,1,0,0,0,0,0,0,0,0
2022-03-02 21:36:19.987,2022-03-02 21:38:02.987,0,0,0,1,0,0,0,0,0,0
2022-03-02 21:38:04.987,2022-03-02 21:38:59.975,0,0,0,1,0,0,0,0,0,0
2022-03-02 21:39:01.975,2022-03-02 21:39:23.975,0,0,0,1,0,0,0,0,0,0
2022-03-02 21:39:25.975,2022-03-02 21:42:15.962,0,0,0,0,0,1,0,0,0,0
2022-03-02 21:42:17.962,2022-03-02 21:42:55.962,0,0,0,0,0,1,0,0,0,0
2022-03-02 21:42:57.962,2022-03-02 21:44:25.962,0,0,0,0,0,0,1,0,0,0
2022-03-02 21:44:27.962,2022-03-02 22:10:43.862,0,0,0,0,0,0,1,0,0,0
2022-03-02 22:10:52.850,2022-03-02 22:11:20.850,0,0,0,1,0,0,0,0,0,0
2022-03-02 22:11:30.850,2022-03-02 22:11:36.850,0,0,0,1,0,0,0,0,0,0
2022-03-02 22:11:41.850,2022-03-02 22:12:46.850,0,0,0,1,0,0,0,0,0,0
2022-03-02 22:12:46.850,2022-03-02 22:12:54.850,0,0,0,1,0,0,0,0,0,0
2022-03-02 22:13:00.850,2022-03-02 22:22:06.812,0,0,0,0,1,0,0,0,0,0
2022-03-02 22:22:06.812,2022-03-02 22:24:59.800,0,0,0,0,1,0,0,0,0,0
2022-03-02 22:24:59.800,2022-03-02 22:25:09.800,0,0,0,0,1,0,0,0,0,0
2022-03-02 22:25:09.800,2022-03-02 22:37:31.750,0,0,0,0,1,0,0,0,0,0
2022-03-02 22:37:46.750,2022-03-02 22:40:12.737,1,1,0,0,0,0,0,0,0,0
2022-03-02 22:40:29.737,2022-03-02 22:44:26.725,0,0,0,0,1,0,0,0,0,0
2022-03-02 22:44:29.725,2022-03-02 23:03:58.650,0,0,0,0,1,0,0,0,0,0
2022-03-02 23:04:01.650,2022-03-02 23:07:12.637,0,0,0,0,1,0,0,0,0,0
2022-03-02 23:07:12.637,2022-03-02 23:10:22.625,0,0,0,0,1,0,0,0,0,0
2022-03-02 23:10:22.625,2022-03-02 23:12:07.612,0,0,0,0,1,0,0,0,0,0
2022-03-02 23:12:07.612,2022-03-02 23:14:45.612,0,0,0,0,1,0,0,0,0,0
2022-03-02 23:14:49.612,2022-03-02 23:14:56.612,0,0,0,0,1,0,0,0,0,0
2022-03-02 23:14:56.612,2022-03-02 23:31:01.550,0,0,0,0,1,0,0,0,0,0
2022-03-02 23:31:01.550,2022-03-02 23:31:23.550,0,0,0,0,1,0,0,0,0,0
2022-03-02 23:31:25.550,2022-03-02 23:37:46.525,0,0,0,0,1,0,0,0,0,0
2022-03-02 23:37:46.525,2022-03-02 23:38:52.512,0,0,0,0,1,0,0,0,0,0
2022-03-02 23:38:52.512,2022-03-02 23:44:43.487,0,0,0,0,1,0,0,0,0,0
2022-03-02 23:44:43.487,2022-03-02 23:45:39.487,0,0,0,0,1,0,0,0,0,0
2022-03-02 23:45:39.487,2022-03-02 23:46:19.487,0,0,0,0,1,0,0,0,0,0
2022-03-02 23:46:19.487,2022-03-02 23:46:57.487,0,0,0,0,1,0,0,0,0,0
2022-03-02 23:46:57.487,2022-03-02 23:47:26.487,0,0,0,0,1,0,0,0,0,0
2022-03-02 23:47:26.487,2022-03-02 23:48:01.475,0,0,0,0,1,0,0,0,0,0
2022-03-02 23:48:01.475,2022-03-02 23:51:44.462,0,0,0,0,1,0,0,0,0,0
2022-03-02 23:51:51.462,2022-03-02 23:52:48.462,0,0,0,0,0,0,0,0,0,1
2022-03-02 23:52:48.462,2022-03-02 23:55:07.450,0,0,1,0,0,0,0,0,0,0
2022-03-02 23:55:07.450,2022-03-02 23:55:53.450,0,0,1,0,0,0,0,0,0,0
2022-03-02 23:55:53.450,2022-03-03 00:00:57.425,0,0,1,0,0,0,0,0,0,0
2022-03-03 00:00:57.425,2022-03-03 00:03:44.412,0,0,1,0,0,0,0,0,0,0
2022-03-03 00:03:44.412,2022-03-03 00:04:27.412,0,0,0,0,1,0,0,0,0,0
2022-03-03 00:04:27.412,2022-03-03 00:06:10.412,0,0,0,0,1,0,0,0,0,0
2022-03-03 00:06:10.412,2022-03-03 00:22:08.350,0,0,0,0,1,0,0,0,0,0
2022-03-03 00:22:08.350,2022-03-03 00:31:01.312,0,0,0,0,1,0,0,0,0,0
2022-03-03 00:31:01.312,2022-03-03 00:37:34.287,0,0,0,0,1,0,0,0,0,0
2022-03-03 00:37:34.287,2022-03-03 00:40:45.275,1,1,0,0,0,0,0,0,0,0
2022-03-03 00:41:00.275,2022-03-03 00:41:15.275,0,0,0,0,1,0,0,0,0,0
2022-03-03 00:41:15.275,2022-03-03 00:43:56.262,0,0,0,0,1,0,0,0,0,0
2022-03-03 00:43:56.262,2022-03-03 00:45:00.262,0,0,0,0,1,0,0,0,0,0
2022-03-03 00:45:00.262,2022-03-03 00:47:14.250,0,0,0,0,1,0,0,0,0,0
2022-03-03 00:47:14.250,2022-03-03 00:51:22.237,0,0,0,0,1,0,0,0,0,0
2022-03-03 00:51:22.237,2022-03-03 00:56:41.212,0,0,0,0,1,0,0,0,0,0
2022-03-03 00:56:41.212,2022-03-03 01:11:11.162,0,0,0,0,1,0,0,0,0,0
2022-03-03 01:11:25.162,2022-03-03 01:11:56.150,0,0,0,1,0,0,0,0,0,0
2022-03-03 11:52:19.037,2022-03-03 11:53:59.025,0,0,0,1,0,0,0,0,0,0
2022-03-03 11:53:59.025,2022-03-03 11:55:45.025,0,0,0,1,0,0,0,0,0,0
2022-03-03 11:55:45.025,2022-03-03 11:56:03.025,0,0,0,1,0,0,0,0,0,0
2022-03-03 11:56:03.025,2022-03-03 11:56:46.025,0,0,0,1,0,0,0,0,0,0
2022-03-03 11:56:49.025,2022-03-03 11:57:00.012,0,0,0,1,0,0,0,0,0,0
2022-03-03 11:57:01.012,2022-03-03 11:58:28.012,0,0,0,1,0,0,0,0,0,0
2022-03-03 11:58:53.012,2022-03-03 11:59:56.012,0,0,0,1,0,0,0,0,0,0
2022-03-03 11:59:56.012,2022-03-03 12:00:07.012,0,0,0,1,0,0,0,0,0,0
2022-03-03 12:00:07.012,2022-03-03 12:01:51.000,0,0,0,1,0,0,0,0,0,0
2022-03-03 12:01:55.000,2022-03-03 12:02:29.000,0,0,0,1,0,0,0,0,0,0
2022-03-03 12:02:30.000,2022-03-03 12:05:08.987,0,0,0,1,0,0,0,0,0,0
2022-03-03 12:05:10.987,2022-03-03 12:05:32.987,0,0,0,1,0,0,0,0,0,0
2022-03-03 12:05:39.987,2022-03-03 12:06:05.987,0,0,0,1,0,0,0,0,0,0
2022-03-03 12:06:05.987,2022-03-03 12:06:44.987,0,0,0,1,0,0,0,0,0,0
2022-03-03 12:06:45.987,2022-03-03 12:07:04.987,0,0,0,1,0,0,0,0,0,0
2022-03-03 12:07:09.987,2022-03-03 12:07:27.975,0,0,1,0,0,0,0,0,0,0
2022-03-03 12:07:28.975,2022-03-03 12:08:06.975,0,0,1,0,0,0,0,0,0,0
2022-03-03 12:08:09.975,2022-03-03 12:08:55.975,0,0,1,0,0,0,0,0,0,0
2022-03-03 12:08:56.975,2022-03-03 12:09:34.975,0,0,1,0,0,0,0,0,0,0
2022-03-03 12:09:35.975,2022-03-03 12:09:41.975,0,0,1,0,0,0,0,0,0,0
2022-03-03 12:09:57.975,2022-03-03 12:10:49.962,0,0,1,0,0,0,0,0,0,0
2022-03-03 12:10:51.962,2022-03-03 12:11:26.962,0,0,1,0,0,0,0,0,0,0
2022-03-03 12:11:29.962,2022-03-03 12:14:14.950,0,0,1,0,0,0,0,0,0,0
2022-03-03 12:14:19.950,2022-03-03 12:14:31.950,0,0,1,0,0,0,0,0,0,0
2022-03-03 12:14:32.950,2022-03-03 12:14:47.950,0,0,1,0,0,0,0,0,0,0
2022-03-03 12:14:49.950,2022-03-03 12:15:13.950,0,0,0,1,0,0,0,0,0,0
2022-03-03 12:15:21.950,2022-03-03 12:19:18.937,0,0,1,0,0,0,0,0,0,0
2022-03-03 12:19:21.937,2022-03-03 12:19:33.937,0,0,0,1,0,0,0,0,0,0
2022-03-03 12:19:38.937,2022-03-03 12:20:09.937,0,0,0,1,0,0,0,0,0,0
2022-03-03 12:20:45.937,2022-03-03 12:25:36.912,0,0,1,0,0,0,0,0,0,0
2022-03-03 12:25:42.912,2022-03-03 12:25:59.912,0,0,0,1,0,0,0,0,0,0
2022-03-03 12:25:59.912,2022-03-03 12:26:39.912,0,0,0,1,0,0,0,0,0,0
2022-03-03 12:26:41.912,2022-03-03 12:26:59.912,0,0,0,1,0,0,0,0,0,0
2022-03-03 12:27:00.912,2022-03-03 13:01:43.787,1,1,0,0,0,0,0,0,0,0
2022-03-03 13:01:59.787,2022-03-03 13:02:34.775,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:02:34.775,2022-03-03 13:03:35.775,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:03:39.775,2022-03-03 13:03:59.775,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:04:12.775,2022-03-03 13:04:26.775,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:04:32.775,2022-03-03 13:05:10.775,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:05:11.775,2022-03-03 13:05:46.775,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:05:50.762,2022-03-03 13:06:04.762,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:06:07.762,2022-03-03 13:06:20.762,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:06:22.762,2022-03-03 13:06:31.762,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:06:38.762,2022-03-03 13:07:10.762,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:07:18.762,2022-03-03 13:07:42.762,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:07:43.762,2022-03-03 13:08:04.762,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:08:06.762,2022-03-03 13:08:43.762,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:08:49.762,2022-03-03 13:09:01.762,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:09:02.762,2022-03-03 13:09:40.750,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:09:41.750,2022-03-03 13:10:12.750,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:10:12.750,2022-03-03 13:11:23.750,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:11:24.750,2022-03-03 13:12:01.750,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:12:02.750,2022-03-03 13:12:56.737,0,0,0,0,0,0,0,0,1,0
2022-03-03 13:12:56.737,2022-03-03 13:15:07.737,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:15:12.737,2022-03-03 13:15:52.737,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:15:53.737,2022-03-03 13:16:09.725,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:16:14.725,2022-03-03 13:16:37.725,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:16:55.725,2022-03-03 13:17:08.725,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:17:11.725,2022-03-03 13:17:38.725,0,0,1,0,0,0,0,0,0,0
2022-03-03 13:17:39.725,2022-03-03 13:18:54.725,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:18:55.725,2022-03-03 13:19:22.725,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:19:25.725,2022-03-03 13:19:33.725,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:19:34.725,2022-03-03 13:19:57.712,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:20:00.712,2022-03-03 13:20:42.712,0,0,1,0,0,0,0,0,0,0
2022-03-03 13:20:45.712,2022-03-03 13:21:04.712,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:21:05.712,2022-03-03 13:21:11.712,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:21:13.712,2022-03-03 13:21:56.712,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:23:00.712,2022-03-03 13:23:20.700,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:23:24.700,2022-03-03 13:23:33.700,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:23:34.700,2022-03-03 13:26:40.687,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:26:44.687,2022-03-03 13:29:22.687,1,1,0,0,0,0,0,0,0,0
2022-03-03 13:29:26.687,2022-03-03 13:32:43.675,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:32:49.675,2022-03-03 13:33:15.675,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:33:16.675,2022-03-03 13:33:38.662,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:33:39.662,2022-03-03 13:33:46.662,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:33:47.662,2022-03-03 13:33:55.662,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:33:55.662,2022-03-03 13:34:04.662,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:34:04.662,2022-03-03 13:35:04.662,0,0,1,0,0,0,0,0,0,0
2022-03-03 13:35:04.662,2022-03-03 13:38:47.650,0,0,1,0,0,0,0,0,0,0
2022-03-03 13:38:48.650,2022-03-03 13:39:17.650,0,0,1,0,0,0,0,0,0,0
2022-03-03 13:39:17.650,2022-03-03 13:39:37.650,0,0,1,0,0,0,0,0,0,0
2022-03-03 13:39:37.650,2022-03-03 13:39:49.650,0,0,1,0,0,0,0,0,0,0
2022-03-03 13:39:50.650,2022-03-03 13:42:21.637,0,0,1,0,0,0,0,0,0,0
2022-03-03 13:42:22.637,2022-03-03 13:42:26.637,0,0,1,0,0,0,0,0,0,0
2022-03-03 13:42:29.637,2022-03-03 13:42:36.637,0,0,1,0,0,0,0,0,0,0
2022-03-03 13:42:38.637,2022-03-03 13:42:46.637,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:42:47.637,2022-03-03 13:43:01.637,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:43:02.637,2022-03-03 13:43:11.637,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:43:11.637,2022-03-03 13:43:20.637,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:43:21.637,2022-03-03 13:43:51.625,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:43:52.625,2022-03-03 13:44:19.625,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:44:22.625,2022-03-03 13:44:40.625,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:44:42.625,2022-03-03 13:48:18.612,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:48:19.612,2022-03-03 13:48:23.612,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:48:24.612,2022-03-03 13:49:18.612,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:49:18.612,2022-03-03 13:49:43.612,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:49:45.612,2022-03-03 13:49:47.612,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:49:47.612,2022-03-03 13:49:50.612,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:49:50.612,2022-03-03 13:51:05.600,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:51:05.600,2022-03-03 13:51:14.600,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:51:14.600,2022-03-03 13:52:50.600,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:52:50.600,2022-03-03 13:53:00.600,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:53:01.600,2022-03-03 13:53:52.600,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:53:53.600,2022-03-03 13:54:07.587,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:54:08.587,2022-03-03 13:54:45.587,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:54:45.587,2022-03-03 13:54:58.587,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:54:58.587,2022-03-03 13:58:42.575,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:58:41.575,2022-03-03 13:59:01.575,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:58:42.575,2022-03-03 13:58:42.575,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:59:01.575,2022-03-03 13:59:49.575,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:59:49.575,2022-03-03 13:59:58.575,0,0,0,1,0,0,0,0,0,0
2022-03-03 13:59:59.575,2022-03-03 14:04:45.550,0,0,0,1,0,0,0,0,0,0
2022-03-03 14:04:46.550,2022-03-03 14:05:13.550,0,0,0,1,0,0,0,0,0,0
2022-03-03 14:05:13.550,2022-03-03 14:06:25.550,0,0,0,1,0,0,0,0,0,0
2022-03-03 14:06:26.550,2022-03-03 14:06:53.550,0,0,0,1,0,0,0,0,0,0
2022-03-03 14:06:54.550,2022-03-03 14:08:40.537,0,0,0,1,0,0,0,0,0,0
2022-03-03 14:08:41.537,2022-03-03 14:08:56.537,0,0,0,1,0,0,0,0,0,0
2022-03-03 14:08:57.537,2022-03-03 14:10:31.537,0,0,0,1,0,0,0,0,0,0
2022-03-03 14:10:34.537,2022-03-03 14:11:19.525,0,0,0,1,0,0,0,0,0,0
2022-03-03 14:11:20.525,2022-03-03 14:11:50.525,0,0,0,1,0,0,0,0,0,0
2022-03-03 14:11:50.525,2022-03-03 14:12:32.525,0,0,0,1,0,0,0,0,0,0
2022-03-03 14:12:33.525,2022-03-03 14:12:42.525,0,0,0,1,0,0,0,0,0,0
2022-03-03 14:12:42.525,2022-03-03 14:14:52.512,0,0,0,1,0,0,0,0,0,0
2022-03-03 14:14:52.512,2022-03-03 14:15:01.512,0,0,0,1,0,0,0,0,0,0
2022-03-03 14:15:02.512,2022-03-03 14:15:13.512,0,0,0,1,0,0,0,0,0,0
2022-03-03 14:15:14.512,2022-03-03 14:17:24.512,0,0,0,1,0,0,0,0,0,0
2022-03-03 14:17:26.512,2022-03-03 14:17:33.512,0,0,0,1,0,0,0,0,0,0
2022-03-03 14:17:34.512,2022-03-03 14:18:08.512,0,0,0,1,0,0,0,0,0,0
2022-03-03 14:18:08.512,2022-03-03 14:18:53.500,0,0,0,1,0,0,0,0,0,0
2022-03-03 14:18:54.500,2022-03-03 14:19:27.500,0,0,0,1,0,0,0,0,0,0
2022-03-03 14:19:28.500,2022-03-03 14:20:07.500,0,0,0,1,0,0,0,0,0,0
2022-03-03 14:20:07.500,2022-03-03 14:20:18.500,0,0,0,1,0,0,0,0,0,0
2022-03-03 14:20:18.500,2022-03-03 14:20:38.500,0,0,0,1,0,0,0,0,0,0
2022-03-03 14:20:38.500,2022-03-03 14:21:03.500,0,0,0,1,0,0,0,0,0,0
2022-03-03 14:21:04.500,2022-03-03 14:21:35.500,0,0,0,1,0,0,0,0,0,0
2022-03-03 14:21:35.500,2022-03-03 14:22:04.487,0,0,0,1,0,0,0,0,0,0
2022-03-03 14:22:05.487,2022-03-03 14:23:29.487,0,0,1,0,0,0,0,0,0,0
2022-03-03 14:23:29.487,2022-03-03 14:27:15.475,0,0,1,0,0,0,0,0,0,0
2022-03-03 14:27:16.475,2022-03-03 14:27:50.475,0,0,1,0,0,0,0,0,0,0
2022-03-03 14:27:52.475,2022-03-03 14:28:29.475,0,0,1,0,0,0,0,0,0,0
2022-03-03 14:28:30.475,2022-03-03 14:28:38.462,0,0,1,0,0,0,0,0,0,0
2022-03-03 14:28:39.462,2022-03-03 14:29:37.462,0,0,1,0,0,0,0,0,0,0
2022-03-03 14:29:37.462,2022-03-03 14:30:21.462,0,0,1,0,0,0,0,0,0,0
2022-03-03 14:30:21.462,2022-03-03 14:31:18.462,0,0,1,0,0,0,0,0,0,0
2022-03-03 14:31:19.462,2022-03-03 14:32:24.450,0,0,1,0,0,0,0,0,0,0
2022-03-03 14:32:25.450,2022-03-03 14:34:25.450,0,0,1,0,0,0,0,0,0,0
2022-03-03 14:34:26.450,2022-03-03 14:34:32.450,0,0,1,0,0,0,0,0,0,0
2022-03-03 14:34:32.450,2022-03-03 14:34:39.450,0,0,1,0,0,0,0,0,0,0
2022-03-03 14:34:40.450,2022-03-03 14:37:23.437,0,0,1,0,0,0,0,0,0,0
2022-03-03 14:37:23.437,2022-03-03 14:37:42.437,0,0,1,0,0,0,0,0,0,0
2022-03-03 14:37:23.437,2022-03-03 14:37:23.437,0,0,1,0,0,0,0,0,0,0
2022-03-03 14:37:42.437,2022-03-03 14:40:28.425,0,0,1,0,0,0,0,0,0,0
2022-03-03 14:41:30.425,2022-03-03 14:41:31.425,0,0,1,0,0,0,0,0,0,0
2022-03-03 14:41:33.425,2022-03-03 14:41:42.425,0,0,1,0,0,0,0,0,0,0
2022-03-03 14:41:43.425,2022-03-03 14:48:03.400,1,1,0,0,0,0,0,0,0,0
2022-03-03 14:48:04.400,2022-03-03 14:48:25.400,0,0,0,1,0,0,0,0,0,0
2022-03-03 14:48:26.400,2022-03-03 14:48:35.400,0,0,0,1,0,0,0,0,0,0
2022-03-03 14:48:37.400,2022-03-03 14:49:00.400,0,0,0,1,0,0,0,0,0,0
2022-03-03 14:49:00.400,2022-03-03 14:49:29.387,0,0,1,0,0,0,0,0,0,0
2022-03-03 14:49:29.387,2022-03-03 14:49:47.387,1,1,0,0,0,0,0,0,0,0
2022-03-03 14:49:47.387,2022-03-03 14:56:00.375,0,0,1,0,0,0,0,0,0,0
2022-03-03 14:56:00.375,2022-03-03 14:56:09.362,0,0,1,0,0,0,0,0,0,0
2022-03-03 14:56:09.362,2022-03-03 14:56:17.362,0,0,1,0,0,0,0,0,0,0
2022-03-03 14:56:20.362,2022-03-03 14:56:37.362,0,0,0,1,0,0,0,0,0,0
2022-03-03 14:56:38.362,2022-03-03 14:57:10.362,0,0,0,1,0,0,0,0,0,0
2022-03-03 14:57:10.362,2022-03-03 14:57:18.362,0,0,0,1,0,0,0,0,0,0
2022-03-03 14:57:18.362,2022-03-03 14:57:25.362,0,0,0,1,0,0,0,0,0,0
2022-03-03 14:57:25.362,2022-03-03 14:57:29.362,0,0,0,1,0,0,0,0,0,0
2022-03-03 14:57:30.362,2022-03-03 14:57:40.362,0,0,0,1,0,0,0,0,0,0
2022-03-03 14:57:41.362,2022-03-03 14:57:52.362,0,0,0,1,0,0,0,0,0,0
2022-03-03 14:57:53.362,2022-03-03 14:58:05.362,0,0,0,1,0,0,0,0,0,0
2022-03-03 14:58:10.362,2022-03-03 15:12:51.312,0,0,1,0,0,0,0,0,0,0
2022-03-03 15:12:53.312,2022-03-03 15:14:15.300,0,0,1,0,0,0,0,0,0,0
2022-03-03 15:14:15.300,2022-03-03 15:14:25.300,0,0,1,0,0,0,0,0,0,0
2022-03-03 15:14:25.300,2022-03-03 15:15:05.300,0,0,1,0,0,0,0,0,0,0
2022-03-03 15:15:06.300,2022-03-03 15:17:00.287,0,0,1,0,0,0,0,0,0,0
2022-03-03 15:17:02.287,2022-03-03 15:19:20.287,0,0,1,0,0,0,0,0,0,0
2022-03-03 15:19:20.287,2022-03-03 15:20:01.287,0,0,1,0,0,0,0,0,0,0
2022-03-03 15:20:02.287,2022-03-03 15:20:14.275,0,0,1,0,0,0,0,0,0,0
2022-03-03 15:20:14.275,2022-03-03 15:20:32.275,0,0,1,0,0,0,0,0,0,0
2022-03-03 15:20:33.275,2022-03-03 15:24:02.262,0,0,1,0,0,0,0,0,0,0
2022-03-03 15:24:03.262,2022-03-03 15:27:35.250,0,0,1,0,0,0,0,0,0,0
2022-03-03 15:27:35.250,2022-03-03 15:27:52.250,0,0,1,0,0,0,0,0,0,0
2022-03-03 15:27:53.250,2022-03-03 15:30:31.250,0,0,1,0,0,0,0,0,0,0
2022-03-03 15:30:32.250,2022-03-03 15:30:40.237,0,0,1,0,0,0,0,0,0,0
2022-03-03 15:30:41.237,2022-03-03 15:37:34.212,0,0,1,0,0,0,0,0,0,0
2022-03-03 15:37:34.212,2022-03-03 15:38:03.212,0,0,1,0,0,0,0,0,0,0
